date,open,high,low,close,volume
2003-09-29,104.50,104.50,103.92,103.92,208305
2003-09-30,102.98,103.75,102.80,102.92,64446
2003-10-01,102.52,103.04,102.52,102.72,170149
2003-10-02,101.60,102.31,101.22,102.31,131884
2003-10-03,101.29,101.29,98.83,99.81,179944
2003-10-06,99.88,99.88,99.29,99.29,104848
2003-10-07,100.52,100.82,99.21,99.21,274353
2003-10-08,97.30,97.58,95.20,95.20,2395567
2003-10-09,93.89,96.76,93.89,96.76,258162
2003-10-10,97.27,100.71,97.27,100.71,560445
2003-10-13,101.04,101.27,99.01,99.01,197238
2003-10-14,99.54,102.30,99.54,102.30,154982
2003-10-15,102.94,103.78,102.08,103.78,4863781
2003-10-16,104.27,104.27,102.80,102.80,3724330
2003-10-17,101.99,101.99,98.98,98.98,371922
2003-10-20,98.57,101.55,98.57,101.39,516325
2003-10-21,103.24,103.86,102.92,102.92,4155275
2003-10-22,102.03,103.69,100.96,101.81,348913
2003-10-23,102.99,102.99,101.14,101.14,161460
2003-10-24,101.68,101.83,100.25,100.25,3527779
2003-10-27,99.38,100.42,98.13,98.13,5755106
2003-10-28,98.54,98.54,97.52,97.52,211934
2003-10-29,98.20,99.02,97.52,99.02,34704
2003-10-30,96.25,96.94,96.25,96.94,3339117
2003-10-31,97.17,97.17,95.66,96.86,328872
2003-11-03,96.88,97.38,95.95,97.38,12021150
2003-11-04,96.08,96.88,96.08,96.51,720279
2003-11-05,97.72,97.72,94.09,94.09,1246838
2003-11-06,94.69,96.87,94.69,96.87,28687
2003-11-07,97.16,98.40,97.16,97.57,901191
2003-11-10,96.23,96.23,94.65,95.66,88138
2003-11-11,97.17,97.39,97.11,97.11,154984
2003-11-12,97.78,98.72,97.78,98.36,450328
2003-11-13,97.78,99.08,97.78,98.35,1270659
2003-11-14,97.87,97.87,96.76,97.32,442556
2003-11-17,97.51,101.94,97.51,101.94,7478
2003-11-18,103.15,105.22,103.15,105.22,127122
2003-11-19,103.63,103.63,102.92,103.54,169946
2003-11-20,103.96,105.04,103.19,105.04,292649
2003-11-21,104.73,104.73,101.80,101.80,471752
2003-11-24,103.43,103.43,101.41,101.41,12697701
2003-11-25,100.33,100.33,98.24,98.87,260083
2003-11-26,100.57,100.57,99.32,99.32,1198801
2003-11-27,100.54,100.54,97.87,98.15,683857
2003-11-28,99.10,99.10,96.05,97.04,728683
2003-12-01,96.68,97.45,96.68,97.45,308018
2003-12-02,98.80,98.80,96.28,96.28,1540160
2003-12-03,96.10,96.10,93.90,95.95,16443794
2003-12-04,94.54,95.47,94.51,95.47,2891297
2003-12-05,95.04,97.05,95.04,97.05,501322
2003-12-08,98.12,98.28,97.34,97.72,4358445
2003-12-09,95.75,96.59,95.75,95.99,690168
2003-12-10,95.55,97.72,95.30,97.72,28347
2003-12-11,96.57,96.98,96.53,96.53,733113
2003-12-12,96.29,96.61,95.99,96.61,941676
2003-12-15,96.68,97.56,95.44,95.44,2579483
2003-12-16,97.83,98.01,96.14,96.14,443108
2003-12-17,96.83,98.98,96.83,98.98,36318
2003-12-18,98.75,99.57,96.35,96.35,5514411
2003-12-19,96.15,96.46,95.17,95.17,185875
2003-12-22,95.76,95.76,94.12,94.66,436873
2003-12-23,94.22,95.16,92.87,95.16,396952
2003-12-24,95.96,96.85,95.96,96.85,132246
2003-12-25,98.04,98.04,93.83,94.09,68694
2003-12-26,95.25,96.18,93.61,93.61,465
2003-12-29,92.07,92.07,89.36,89.36,66953
2003-12-30,90.62,91.72,90.24,90.24,41184
2003-12-31,90.29,91.25,90.29,91.10,556113
2004-01-01,88.89,89.32,87.85,89.32,368295
2004-01-02,87.52,87.84,85.62,85.62,141800
2004-01-05,85.96,85.96,83.92,84.06,20259
2004-01-06,84.15,84.15,81.39,81.39,897061
2004-01-07,81.92,81.93,81.04,81.93,3856242
2004-01-08,83.20,84.05,82.84,84.05,8574682
2004-01-09,84.50,84.92,84.50,84.92,143935
2004-01-12,85.04,86.54,85.04,86.54,55846
2004-01-13,86.11,86.11,84.17,84.17,15099
2004-01-14,84.82,85.65,83.13,83.13,99805
2004-01-15,81.65,82.55,81.65,82.55,401440
2004-01-16,83.60,83.60,82.29,82.66,19431
2004-01-19,82.76,84.41,82.71,82.71,188794
2004-01-20,83.30,85.49,83.30,85.49,739512
2004-01-21,84.06,85.62,84.06,85.62,729892
2004-01-22,84.84,87.25,84.13,87.25,589694
2004-01-23,87.17,87.86,87.17,87.37,619331
2004-01-26,86.72,86.72,85.27,85.27,886358
2004-01-27,83.97,83.97,82.70,82.70,213984
2004-01-28,82.71,83.67,82.60,82.60,43890
2004-01-29,81.91,83.93,81.91,83.93,1455863
2004-01-30,84.68,85.88,84.68,85.36,38170
2004-02-02,84.56,85.09,84.12,85.09,75630
2004-02-03,85.64,86.82,85.64,86.52,513925
2004-02-04,85.33,86.46,85.33,86.46,7639930
2004-02-05,88.30,88.69,88.16,88.16,20707763
2004-02-06,88.86,92.13,88.86,92.13,1322646
2004-02-09,92.87,92.87,89.46,89.46,1705971
2004-02-10,88.37,88.37,86.52,86.77,137985
2004-02-11,86.06,87.42,86.06,86.45,333777
2004-02-12,86.64,87.66,86.64,87.66,56329
2004-02-13,88.35,88.35,85.20,85.20,2116126
2004-02-16,85.53,85.53,84.46,84.89,2511432
2004-02-17,83.57,83.80,83.29,83.31,713563
2004-02-18,82.00,82.22,81.32,81.33,153756
2004-02-19,81.52,83.58,81.52,83.58,2217861
2004-02-20,84.30,84.30,82.80,82.80,776845
2004-02-23,81.81,83.33,81.81,82.85,430263
2004-02-24,82.31,82.31,79.83,79.83,17774
2004-02-25,79.21,80.42,79.21,80.42,94118
2004-02-26,81.09,82.72,81.09,82.72,2226270
2004-02-27,82.37,82.80,82.37,82.51,212834
2004-03-01,82.85,82.85,81.40,81.40,836573
2004-03-02,81.94,83.78,81.94,83.78,5731703
2004-03-03,83.24,83.24,82.21,82.21,27336
2004-03-04,82.89,82.89,81.24,81.24,847576
2004-03-05,80.43,81.35,80.36,81.03,12503362
2004-03-08,81.83,83.01,81.83,83.01,278350
2004-03-09,83.55,83.55,82.81,83.50,818077
2004-03-10,84.28,84.41,82.86,82.86,297781
2004-03-11,83.61,83.61,82.12,82.15,824858
2004-03-12,83.85,83.85,82.98,83.26,22224897
2004-03-15,81.55,81.55,79.47,80.15,2516224
2004-03-16,80.60,80.60,77.98,77.98,315651
2004-03-17,78.84,80.13,77.89,77.89,411977
2004-03-18,77.40,79.13,77.40,78.64,817124
2004-03-19,77.75,80.14,77.75,79.25,9904138
2004-03-22,79.47,79.54,78.13,78.13,628453
2004-03-23,78.23,78.23,77.77,77.77,5747
2004-03-24,78.81,81.27,78.81,81.06,591476
2004-03-25,80.03,80.03,76.87,76.87,2220527
2004-03-26,77.43,78.72,77.43,78.54,273448
2004-03-29,78.13,78.38,77.32,78.38,245077
2004-03-30,78.12,79.93,78.12,79.93,745422
2004-03-31,81.29,81.34,80.20,81.19,150729
2004-04-01,81.32,81.32,78.86,79.91,3764733
2004-04-02,78.75,80.46,78.75,80.46,1001606
2004-04-05,81.41,83.68,81.41,83.68,334940
2004-04-06,83.87,83.87,81.54,81.54,3098543
2004-04-07,81.26,81.68,81.20,81.66,13153
2004-04-08,81.28,81.53,80.90,81.53,621358
2004-04-09,81.70,82.02,81.59,82.02,797010
2004-04-12,82.35,83.75,82.35,83.75,2514070
2004-04-13,84.07,84.07,83.22,83.74,466043
2004-04-14,83.29,83.29,82.15,82.51,2721805
2004-04-15,82.55,82.55,79.87,79.87,183863
2004-04-16,79.23,80.90,79.23,80.74,1039016
2004-04-19,81.93,81.93,80.13,80.63,76688
2004-04-20,79.35,80.15,79.35,79.98,748781
2004-04-21,79.94,80.53,79.70,80.53,1627319
2004-04-22,80.76,82.40,80.76,82.40,1126919
2004-04-23,81.90,81.90,81.36,81.61,1787377
2004-04-26,82.73,83.34,82.73,83.18,718296
2004-04-27,83.14,83.14,79.89,79.89,578331
2004-04-28,79.52,79.93,79.09,79.93,11257952
2004-04-29,79.07,79.98,79.07,79.71,1835911
2004-04-30,79.78,80.13,78.58,78.58,646442
2004-05-03,78.65,78.65,76.78,76.78,86818
2004-05-04,75.89,76.12,75.66,75.66,71830
2004-05-05,74.96,75.33,73.74,73.74,1048935
2004-05-06,73.02,73.02,71.93,71.93,506921
2004-05-07,71.79,72.50,71.79,72.50,212074
2004-05-10,72.99,73.10,71.80,71.80,505545
2004-05-11,72.55,72.99,72.19,72.99,1680342
2004-05-12,73.76,73.79,73.17,73.17,264639
2004-05-13,74.41,75.36,74.37,74.37,1924848
2004-05-14,75.11,75.95,75.11,75.95,385372
2004-05-17,75.62,75.84,75.54,75.62,90146
2004-05-18,76.69,77.39,76.49,77.28,204820
2004-05-19,77.72,78.23,77.28,77.39,866181
2004-05-20,76.99,77.50,76.59,76.59,64346
2004-05-21,76.12,76.12,75.56,75.58,3133094
2004-05-24,76.09,76.88,74.99,74.99,1250352
2004-05-25,75.60,75.60,74.55,74.68,259882
2004-05-26,74.86,76.31,74.86,76.31,484632
2004-05-27,75.91,78.19,75.91,78.19,3004973
2004-05-28,78.42,78.49,77.79,78.49,188497
2004-05-31,78.88,80.49,78.66,78.66,709584
2004-06-01,79.16,79.16,78.38,78.39,779724
2004-06-02,79.11,80.22,79.11,80.22,365004
2004-06-03,80.10,80.10,79.71,79.71,1760474
2004-06-04,79.16,82.06,79.16,82.06,169209
2004-06-07,81.03,81.03,79.28,79.28,11724713
2004-06-08,79.54,80.07,79.37,80.07,21845
2004-06-09,80.82,81.59,80.58,81.59,4362241
2004-06-10,82.23,82.44,82.23,82.35,473098
2004-06-11,82.49,82.49,80.91,81.82,986030
2004-06-14,81.60,81.87,81.54,81.75,633069
2004-06-15,81.93,83.21,81.93,83.17,1184827
2004-06-16,82.68,83.73,82.68,83.73,278165
2004-06-17,84.48,84.48,83.37,83.81,2720940
2004-06-18,83.94,83.94,82.89,82.96,287572
2004-06-21,83.19,83.19,81.38,81.38,5086847
2004-06-22,81.76,82.49,80.91,82.49,86858
2004-06-23,83.61,83.61,80.68,80.68,1161592
2004-06-24,80.86,80.86,78.74,79.03,3057597
2004-06-25,78.74,79.06,78.59,78.59,726520
2004-06-28,78.46,81.03,78.32,81.03,1353314
2004-06-29,81.52,83.48,81.52,82.52,164471
2004-06-30,81.65,81.65,80.49,80.65,38059
2004-07-01,80.65,82.05,80.65,81.97,4405041
2004-07-02,81.05,81.05,79.00,79.00,692342
2004-07-05,78.55,78.75,77.32,77.32,607956
2004-07-06,76.30,76.30,75.81,75.81,228798
2004-07-07,75.33,76.02,75.26,75.62,1258957
2004-07-08,74.71,76.04,74.71,75.82,1368811
2004-07-09,74.98,74.98,73.74,73.92,3587665
2004-07-12,73.69,76.02,73.69,76.02,518797
2004-07-13,74.50,75.93,74.35,75.93,1389617
2004-07-14,75.35,76.64,75.08,75.08,326622
2004-07-15,75.76,76.52,75.54,76.52,2184995
2004-07-16,75.78,78.66,75.78,78.66,43632
2004-07-19,79.17,79.17,78.37,78.43,157226
2004-07-20,78.08,79.86,78.08,79.86,200679
2004-07-21,78.91,78.91,76.70,76.70,121700
2004-07-22,76.63,78.09,76.63,78.09,58901
2004-07-23,77.53,78.12,77.41,78.12,152755
2004-07-26,78.98,78.98,77.17,78.17,4983465
2004-07-27,77.81,77.81,75.89,75.89,623452
2004-07-28,74.88,75.19,74.70,74.70,875065
2004-07-29,75.08,75.19,74.31,74.31,4557488
2004-07-30,74.74,75.00,74.10,74.10,315763
2004-08-02,73.92,74.64,72.97,74.64,595101
2004-08-03,75.01,75.01,73.55,74.07,522466
2004-08-04,73.06,73.26,72.31,73.26,95979
2004-08-05,73.82,74.72,73.17,74.72,171088
2004-08-06,74.84,74.84,73.38,73.97,738924
2004-08-09,73.70,73.70,71.47,71.47,544952
2004-08-10,71.13,73.25,71.13,73.25,102535
2004-08-11,72.96,72.96,70.64,70.64,1125181
2004-08-12,71.60,74.34,71.60,74.34,590222
2004-08-13,74.26,75.58,74.26,75.58,4419005
2004-08-16,75.47,76.04,75.41,75.41,129861
2004-08-17,75.42,75.42,74.61,75.08,9845379
2004-08-18,73.52,74.06,73.03,74.06,492792
2004-08-19,74.48,74.48,72.15,72.87,2047383
2004-08-20,72.20,73.23,72.20,73.20,254136
2004-08-23,72.63,73.81,72.42,73.81,375243
2004-08-24,72.98,72.98,72.25,72.52,12403132
2004-08-25,72.37,72.90,72.37,72.90,3981483
2004-08-26,73.44,75.06,73.44,74.73,887404
2004-08-27,75.48,75.91,75.48,75.63,96814
2004-08-30,77.11,77.11,74.97,74.97,1555013
2004-08-31,74.63,75.30,73.65,75.30,1164677
2004-09-01,75.41,75.71,73.70,73.70,576608
2004-09-02,73.46,73.67,72.74,72.74,521295
2004-09-03,73.33,73.33,72.30,72.30,602270
2004-09-06,72.15,72.86,71.92,72.86,5217613
2004-09-07,72.43,72.87,71.79,72.87,49885264
2004-09-08,72.96,72.96,71.91,71.91,674991
2004-09-09,71.67,72.00,71.09,71.50,1161554
2004-09-10,70.97,71.41,70.97,71.32,2386752
2004-09-13,70.60,70.60,69.29,69.29,1608383
2004-09-14,68.87,69.12,68.80,68.80,35799
2004-09-15,68.74,68.74,68.24,68.24,4125830
2004-09-16,68.39,68.39,67.44,67.44,625624
2004-09-17,68.33,69.03,68.33,69.03,347721
2004-09-20,68.82,69.04,68.32,68.63,2198033
2004-09-21,68.59,68.59,67.89,68.58,503959
2004-09-22,68.59,68.59,67.75,67.75,943008
2004-09-23,66.94,68.71,66.94,68.71,449961
2004-09-24,69.26,70.29,69.26,70.29,171365
2004-09-27,71.76,72.30,70.74,72.30,287688
2004-09-28,73.31,73.31,71.82,71.82,336606
2004-09-29,72.29,74.08,72.29,73.62,876378
2004-09-30,73.61,74.16,73.52,74.16,3322685
2004-10-01,73.95,74.17,73.24,73.24,883681
2004-10-04,74.28,74.68,73.33,74.68,221230
2004-10-05,72.55,74.12,72.08,74.12,61660
2004-10-06,74.96,75.57,74.96,75.40,1049262
2004-10-07,76.19,77.30,76.19,77.30,172546
2004-10-08,77.44,78.13,77.44,77.48,146527
2004-10-11,76.13,76.13,74.71,75.90,251384
2004-10-12,76.18,76.18,74.69,74.78,362258
2004-10-13,74.76,74.76,73.73,74.51,1216568
2004-10-14,73.14,74.57,72.79,72.79,2092641
2004-10-15,72.98,74.42,72.98,74.42,444706
2004-10-18,74.77,76.80,74.77,76.80,761624
2004-10-19,76.36,76.36,75.36,75.36,769109
2004-10-20,73.30,73.30,72.04,72.29,1236577
2004-10-21,72.80,72.80,71.58,71.58,4379592
2004-10-22,71.56,71.56,70.04,70.44,3882653
2004-10-25,70.73,70.73,70.15,70.15,399708
2004-10-26,69.29,70.08,69.29,70.08,405515
2004-10-27,69.76,69.76,68.36,68.36,27660
2004-10-28,67.45,67.45,65.38,65.38,745304
2004-10-29,66.35,66.97,65.65,66.97,102705
2004-11-01,65.78,66.35,65.23,65.23,405088
2004-11-02,65.88,67.05,65.88,67.05,1776705
2004-11-03,67.25,67.25,66.57,67.17,2776420
2004-11-04,66.67,66.67,63.93,63.93,60089
2004-11-05,64.13,64.93,63.98,63.98,111841
2004-11-08,64.06,64.06,62.36,62.36,3437005
2004-11-09,61.94,62.01,61.56,62.01,1259768
2004-11-10,62.47,63.11,61.75,63.11,1167820
2004-11-11,63.17,63.17,62.20,62.20,914110
2004-11-12,63.01,63.41,62.63,63.15,536403
2004-11-15,63.69,63.69,62.11,62.11,45279
2004-11-16,62.85,63.36,62.45,63.36,937519
2004-11-17,63.23,63.99,63.05,63.99,716333
2004-11-18,64.33,65.71,64.33,65.71,1086216
2004-11-19,65.15,65.15,63.75,63.75,53735
2004-11-22,63.66,63.66,61.61,61.61,2962639
2004-11-23,61.27,61.27,59.06,59.06,639612
2004-11-24,59.45,60.26,59.45,60.17,535260
2004-11-25,62.27,62.27,59.70,59.70,725135
2004-11-26,59.91,59.91,57.85,57.85,43727731
2004-11-29,59.45,59.72,58.73,59.59,1033858
2004-11-30,60.10,60.63,60.10,60.63,401109
2004-12-01,60.72,60.76,60.15,60.15,324103
2004-12-02,60.81,60.92,60.40,60.46,294617
2004-12-03,61.01,61.01,59.37,59.37,159726
2004-12-06,59.58,60.56,59.58,60.56,389125
2004-12-07,60.18,61.11,60.18,61.10,8251822
2004-12-08,61.60,61.69,60.50,61.60,462907
2004-12-09,61.43,61.43,60.47,60.47,2510644
2004-12-10,60.16,60.19,59.38,59.38,5779289
2004-12-13,60.07,60.07,59.31,59.31,6284506
2004-12-14,59.17,59.17,58.33,58.33,7733393
2004-12-15,58.84,59.64,58.84,59.26,743797
2004-12-16,58.09,58.55,58.09,58.55,2083124
2004-12-17,58.80,59.76,58.80,59.76,8664801
2004-12-20,59.54,59.54,58.90,58.92,223676
2004-12-21,58.18,58.62,57.94,58.62,54186
2004-12-22,58.79,58.86,58.16,58.16,213480
2004-12-23,57.78,58.23,57.78,58.06,996855
2004-12-24,57.58,57.58,56.97,56.97,713421
2004-12-27,57.69,58.30,57.23,57.23,2023005
2004-12-28,57.28,58.70,57.28,58.63,213733
2004-12-29,58.95,61.40,58.95,61.23,323286
2004-12-30,61.89,62.26,61.88,62.26,896612
2004-12-31,62.16,62.25,61.47,61.47,199795
2005-01-03,61.48,61.62,61.35,61.62,5332
2005-01-04,61.62,62.42,60.64,60.64,36555
2005-01-05,60.02,60.02,58.56,59.92,15978046
2005-01-06,60.02,60.02,59.43,59.43,983492
2005-01-07,58.82,59.65,58.50,58.50,2084786
2005-01-10,59.34,59.90,59.29,59.55,172755
2005-01-11,60.73,61.53,60.47,60.47,12084501
