date,open,high,low,close,volume
2003-04-11,96.04,96.12,95.50,95.50,4353870
2003-04-14,95.07,95.77,94.42,94.42,30927
2003-04-15,94.08,94.56,92.24,92.24,85597
2003-04-16,92.17,92.70,91.94,92.70,1595764
2003-04-17,91.81,91.81,90.39,90.39,837068
2003-04-18,89.70,90.89,89.43,90.89,3247827
2003-04-21,89.84,90.72,89.44,90.72,6661656
2003-04-22,89.55,89.87,88.94,89.87,87978
2003-04-23,90.32,91.46,88.88,91.46,1960534
2003-04-24,92.30,93.77,92.30,93.77,502328
2003-04-25,94.82,94.82,93.99,94.72,94615
2003-04-28,93.45,93.45,90.42,90.42,96605
2003-04-29,91.06,93.24,90.38,93.24,377918
2003-04-30,92.96,94.04,92.96,93.82,387703
2003-05-01,93.36,93.44,90.48,90.48,272832
2003-05-02,91.13,93.08,90.80,93.08,675777
2003-05-05,93.57,94.96,93.57,94.79,511468
2003-05-06,95.34,96.51,95.34,96.51,1248166
2003-05-07,96.62,97.87,96.62,97.87,1377628
2003-05-08,98.69,98.87,98.00,98.87,453753
2003-05-09,99.91,99.91,97.97,98.57,569148
2003-05-12,100.03,101.47,100.03,100.49,61807
2003-05-13,101.08,101.08,100.76,100.76,983299
2003-05-14,99.63,99.83,98.85,99.17,731693
2003-05-15,98.89,98.89,97.50,98.29,164197
2003-05-16,98.40,98.85,98.25,98.69,167446
2003-05-19,98.49,100.14,98.49,100.14,439369
2003-05-20,100.97,101.68,100.97,101.68,46384
2003-05-21,101.81,103.09,101.78,102.62,1018952
2003-05-22,102.43,104.15,102.43,104.15,425644
2003-05-23,104.06,106.12,104.06,104.25,757001
2003-05-26,104.42,107.31,104.42,107.31,126808
2003-05-27,105.57,106.48,105.57,106.03,255553
2003-05-28,105.92,106.67,104.88,106.63,139967
2003-05-29,107.06,107.21,106.67,107.21,171245
2003-05-30,105.57,109.14,105.57,109.14,1515857
2003-06-02,110.63,112.13,110.14,112.13,1344212
2003-06-03,112.06,112.24,111.12,112.24,775069
2003-06-04,110.85,111.42,110.61,110.61,161616
2003-06-05,109.38,113.39,109.38,113.39,1977845
2003-06-06,115.01,115.01,113.05,113.05,9920530
2003-06-09,113.01,114.95,113.01,114.59,114227
2003-06-10,114.39,115.81,114.39,115.63,501996
2003-06-11,115.07,115.31,113.55,115.31,76151
2003-06-12,114.11,115.98,113.94,115.98,1264665
2003-06-13,114.31,115.78,114.31,115.13,1177505
2003-06-16,115.09,115.09,112.55,113.36,416804
2003-06-17,114.75,120.05,114.75,120.05,164928
2003-06-18,120.27,122.74,120.27,122.46,1277554
2003-06-19,121.28,122.42,121.14,121.14,4637756
2003-06-20,122.35,122.35,119.41,119.41,8765
2003-06-23,117.88,119.99,116.88,116.88,1433433
2003-06-24,116.75,116.75,114.22,114.29,11632550
2003-06-25,114.49,116.02,114.49,115.34,438765
2003-06-26,116.04,117.05,114.89,114.89,5912645
2003-06-27,114.08,114.08,113.45,113.90,283770
2003-06-30,113.90,114.35,112.70,114.35,455172
2003-07-01,115.17,116.31,113.93,113.93,2256012
2003-07-02,114.46,116.34,114.46,116.34,310260
2003-07-03,115.13,115.13,114.26,114.26,252212
2003-07-04,116.43,116.43,115.45,115.89,517158
2003-07-07,115.57,117.19,114.75,117.19,433698
2003-07-08,118.43,119.25,117.47,117.47,885586
2003-07-09,117.89,118.63,117.83,118.63,3845423
2003-07-10,118.79,122.05,118.60,122.05,270853
2003-07-11,124.07,124.90,124.07,124.37,314644
2003-07-14,123.52,123.52,122.07,122.27,31055
2003-07-15,122.09,122.09,120.72,120.72,342275
2003-07-16,120.09,120.81,120.09,120.71,55650
2003-07-17,121.50,121.81,120.18,120.18,230120
2003-07-18,120.34,120.72,119.91,120.34,815424
2003-07-21,120.46,120.88,117.50,117.50,59777
2003-07-22,116.66,116.66,115.40,115.83,651849
2003-07-23,115.43,119.44,115.43,119.44,464996
2003-07-24,118.68,119.22,118.23,118.23,2695422
2003-07-25,117.98,118.92,115.88,118.92,640896
2003-07-28,120.75,123.11,120.75,123.11,512653
2003-07-29,123.91,123.91,121.80,121.96,232027
2003-07-30,120.92,121.26,120.48,120.48,482279
2003-07-31,119.75,122.27,119.75,122.27,2124590
2003-08-01,122.24,122.24,121.02,121.21,46617
2003-08-04,119.71,121.65,119.71,121.65,1972784
2003-08-05,120.26,121.13,120.17,121.13,1285048
2003-08-06,121.23,121.23,119.24,120.97,35049
2003-08-07,121.40,121.40,119.98,119.98,2398035
2003-08-08,118.72,119.78,118.03,118.83,324400
2003-08-11,118.83,118.83,116.79,117.90,132406
2003-08-12,117.96,120.91,117.96,120.91,18527942
2003-08-13,118.87,118.87,116.22,116.22,40761
2003-08-14,115.79,115.79,114.73,114.73,859577
2003-08-15,113.66,113.66,113.01,113.01,149316
2003-08-18,112.60,113.61,112.21,113.55,912712
2003-08-19,113.55,115.03,113.55,115.03,116974
2003-08-20,115.21,115.21,113.53,114.65,27597
2003-08-21,114.93,114.93,112.30,112.30,2575965
2003-08-22,111.27,115.07,111.27,114.69,466473
2003-08-25,116.28,117.73,116.28,117.73,129513
2003-08-26,116.53,117.66,116.03,116.64,701091
2003-08-27,117.05,117.05,112.71,112.71,614178
2003-08-28,111.66,111.66,108.98,108.98,543411
2003-08-29,108.89,108.89,107.95,108.15,431749
2003-09-01,107.75,108.48,107.52,107.66,993057
2003-09-02,108.04,109.27,107.59,109.27,47846
2003-09-03,107.90,109.42,107.90,109.42,294783
2003-09-04,110.52,112.44,109.97,112.44,761475
2003-09-05,111.36,113.27,111.36,113.27,538277
2003-09-08,113.33,115.87,113.33,115.87,437096
2003-09-09,117.21,117.86,116.06,116.93,2016108
2003-09-10,116.96,116.96,114.37,114.37,2476747
2003-09-11,114.47,114.47,113.92,113.92,4611979
2003-09-12,114.13,115.32,114.13,115.32,4692938
2003-09-15,115.28,115.95,113.32,113.32,5550243
2003-09-16,112.88,113.98,112.28,113.98,737803
2003-09-17,113.45,113.56,112.49,112.49,483221
2003-09-18,114.42,114.44,114.09,114.44,126863
2003-09-19,114.89,116.37,111.90,111.90,214613
2003-09-22,111.80,111.80,109.75,109.75,1339228
2003-09-23,109.87,110.34,109.41,109.41,15833
2003-09-24,108.67,109.79,108.22,109.79,243009
2003-09-25,110.53,110.64,109.83,109.83,633562
2003-09-26,110.97,110.97,109.80,109.80,94042
2003-09-29,108.81,109.28,108.00,108.27,25410
2003-09-30,107.02,109.20,107.02,109.20,3793992
2003-10-01,108.20,108.20,106.99,106.99,155132
2003-10-02,108.71,111.69,108.71,111.10,310694
2003-10-03,111.16,112.10,109.87,109.87,1525790
2003-10-06,108.77,108.77,106.73,106.73,547645
2003-10-07,105.68,107.14,104.74,107.14,211230
2003-10-08,107.03,107.03,102.60,102.60,287235
2003-10-09,101.52,102.40,101.22,102.40,160870
2003-10-10,102.84,102.84,100.75,101.36,138890
2003-10-13,102.68,102.68,102.06,102.06,1549018
2003-10-14,104.37,104.37,102.74,102.74,27749
2003-10-15,103.83,107.31,103.83,106.26,1546728
2003-10-16,106.14,109.21,106.14,109.21,443353
2003-10-17,109.25,110.00,109.25,109.44,67982
2003-10-20,109.78,109.78,106.86,106.89,529613
2003-10-21,107.40,107.40,106.32,106.32,2128121
2003-10-22,107.18,110.66,106.94,110.66,278201
2003-10-23,109.58,110.17,108.43,108.43,590038
2003-10-24,106.87,108.17,106.87,107.15,958612
2003-10-27,106.88,109.20,106.88,109.20,601115
2003-10-28,110.61,110.61,108.32,108.32,189577
2003-10-29,106.84,110.39,106.84,110.39,27129
2003-10-30,111.47,111.49,111.37,111.39,130269
2003-10-31,109.42,112.28,109.42,112.28,201848
2003-11-03,111.18,114.92,111.18,114.87,1768061
2003-11-04,113.03,114.95,112.49,114.61,32501
2003-11-05,113.39,113.39,110.04,110.04,9991256
2003-11-06,110.05,110.05,107.47,108.21,15538998
2003-11-07,109.78,111.49,109.78,111.05,1443242
2003-11-10,110.60,110.60,108.61,108.61,4233411
2003-11-11,109.93,109.93,106.73,106.73,2142386
2003-11-12,105.05,105.05,103.37,104.80,83055
2003-11-13,102.25,102.37,101.07,101.07,586481
2003-11-14,100.16,101.72,100.04,100.52,42582
2003-11-17,103.01,104.26,103.01,103.13,1071661
2003-11-18,103.21,103.76,102.50,102.50,590303
2003-11-19,101.98,104.24,101.98,104.24,15987
2003-11-20,104.84,105.28,102.88,102.88,580357
2003-11-21,103.11,103.11,102.43,102.67,924039
2003-11-24,102.19,102.55,102.19,102.38,5341762
2003-11-25,104.54,104.85,102.84,103.13,67517
2003-11-26,102.83,102.96,101.76,102.48,13242
2003-11-27,102.72,105.44,102.72,105.10,2831632
2003-11-28,103.74,103.74,102.88,103.27,12592
2003-12-01,104.31,104.31,102.36,102.70,967235
2003-12-02,103.66,105.11,103.31,103.84,287281
2003-12-03,103.38,103.91,102.18,103.91,5356511
2003-12-04,101.38,101.38,99.89,99.89,860125
2003-12-05,98.77,98.77,97.44,97.44,780831
2003-12-08,97.64,97.64,96.59,97.21,540372
2003-12-09,96.10,96.51,95.96,96.03,117275
2003-12-10,95.70,97.35,95.70,96.36,910504
2003-12-11,96.48,96.48,95.60,95.84,186058
2003-12-12,95.04,95.49,94.30,94.30,427645
2003-12-15,94.82,95.42,94.37,95.42,249578
2003-12-16,95.71,96.38,95.52,95.52,77173
2003-12-17,95.88,96.86,95.88,96.32,864546
2003-12-18,97.81,100.66,97.63,100.66,1394831
2003-12-19,99.57,100.53,99.57,99.69,10958236
2003-12-22,99.36,100.51,98.05,100.18,685701
2003-12-23,100.30,102.46,100.30,101.05,234926
2003-12-24,101.36,102.00,100.69,102.00,612194
2003-12-25,102.38,102.75,101.69,101.72,474780
2003-12-26,102.28,103.61,102.28,102.90,79037
2003-12-29,102.15,102.15,100.07,100.59,247836
2003-12-30,100.89,103.16,100.89,102.15,946397
2003-12-31,102.44,102.66,100.66,100.66,1653507
2004-01-01,101.36,102.53,101.36,102.53,762615
2004-01-02,102.23,104.33,102.23,104.33,609968
2004-01-05,101.42,103.69,101.42,103.40,807335
2004-01-06,102.17,102.53,102.06,102.53,2346047
2004-01-07,102.92,103.73,101.89,103.47,986857
2004-01-08,105.31,105.31,104.69,104.78,98827
2004-01-09,104.44,105.87,104.44,104.91,63285
2004-01-12,105.65,105.65,102.83,102.83,8940604
2004-01-13,103.46,103.46,99.71,99.71,630621
2004-01-14,99.14,99.14,98.34,98.43,1595443
2004-01-15,98.40,98.40,97.33,97.33,391300
2004-01-16,96.08,96.33,94.96,94.96,568938
2004-01-19,96.48,96.48,94.84,95.57,1503116
2004-01-20,96.00,96.00,95.46,95.84,362998
2004-01-21,95.17,95.17,93.49,93.69,11370
2004-01-22,93.28,94.11,92.98,92.98,270715
2004-01-23,93.11,93.96,92.15,92.15,1936754
2004-01-26,92.03,92.80,91.55,92.80,337651
2004-01-27,92.03,93.15,91.86,91.86,6247247
2004-01-28,93.35,97.66,93.35,96.95,4033019
2004-01-29,97.26,98.52,97.25,98.52,2066801
2004-01-30,99.11,99.52,97.81,97.81,1010018
2004-02-02,98.29,100.08,98.29,100.08,176715
2004-02-03,102.49,102.78,102.33,102.60,104673
2004-02-04,102.35,102.76,101.61,102.54,123576
2004-02-05,100.97,103.16,100.97,103.16,657112
2004-02-06,103.52,105.65,103.52,105.46,306982
2004-02-09,104.13,105.02,104.13,104.44,113152
2004-02-10,104.22,104.93,104.22,104.93,90008437
2004-02-11,104.44,106.26,104.44,106.26,433434
2004-02-12,107.01,110.15,107.01,110.15,277170
2004-02-13,111.09,113.94,111.09,113.49,2696090
2004-02-16,115.09,115.86,114.55,114.55,899791
2004-02-17,115.01,115.01,112.39,112.39,3265169
2004-02-18,112.22,113.42,112.22,112.61,1879870
2004-02-19,111.37,111.37,107.68,107.68,876310
2004-02-20,108.97,108.97,107.65,108.01,968546
2004-02-23,107.69,109.82,107.69,109.27,263893
2004-02-24,108.62,108.62,106.17,106.17,501796
2004-02-25,105.08,105.08,103.89,104.70,774759
2004-02-26,104.59,105.74,104.59,105.74,232318
2004-02-27,105.83,105.83,104.09,104.41,290317
2004-03-01,104.78,104.81,102.92,103.10,1990789
2004-03-02,102.12,102.12,99.08,99.08,330341
2004-03-03,98.77,100.18,98.77,99.83,356693
2004-03-04,100.61,100.99,100.45,100.99,447472
2004-03-05,100.62,100.62,100.17,100.17,33540
2004-03-08,100.02,100.02,98.35,98.35,726326
2004-03-09,97.40,97.43,96.71,97.09,351819
2004-03-10,97.10,97.42,96.13,97.42,196247
2004-03-11,97.31,97.31,96.78,97.29,39629
2004-03-12,98.83,99.69,98.83,99.42,273079
2004-03-15,100.52,100.53,98.79,98.79,6569572
2004-03-16,99.96,101.06,99.37,99.37,1581024
2004-03-17,98.44,99.43,98.36,98.78,896279
2004-03-18,99.46,101.05,99.46,100.54,1652454
2004-03-19,99.85,100.41,99.82,100.41,92306
2004-03-22,100.93,102.53,100.93,102.53,1774662
2004-03-23,102.00,104.81,102.00,104.81,999732
2004-03-24,105.55,105.76,103.04,103.04,25676
2004-03-25,103.50,103.50,102.90,103.27,1024366
2004-03-26,103.92,103.92,102.49,103.50,2087255
2004-03-29,104.59,105.60,104.15,105.60,847429
2004-03-30,104.12,104.12,102.42,103.63,4219619
2004-03-31,103.35,103.35,100.51,100.75,546263
2004-04-01,101.79,102.86,99.95,99.95,67608
2004-04-02,100.21,101.60,100.21,101.17,4334
2004-04-05,101.75,103.07,101.21,102.79,1190648
2004-04-06,103.11,103.53,102.61,103.12,2433622
2004-04-07,102.98,102.98,102.61,102.93,7627795
2004-04-08,102.12,105.02,102.12,105.02,546462
2004-04-09,106.63,106.63,104.30,104.30,314826
2004-04-12,103.29,104.37,102.35,102.35,56681
2004-04-13,102.82,102.82,101.49,102.39,171375
2004-04-14,103.09,106.88,103.09,106.88,1010593
2004-04-15,106.52,108.68,106.52,108.68,2294086
2004-04-16,108.17,110.27,108.17,108.63,4398657
2004-04-19,111.01,111.01,108.48,109.58,443130
2004-04-20,109.17,109.56,107.65,109.56,288822
2004-04-21,108.60,108.78,106.95,106.95,59679
2004-04-22,107.48,107.48,105.36,105.36,393470
2004-04-23,104.50,106.85,104.04,106.85,11505646
2004-04-26,108.34,108.34,106.16,106.16,503767
2004-04-27,105.33,105.33,103.18,104.14,1141999
2004-04-28,103.10,103.10,99.83,99.83,202651
2004-04-29,100.11,100.68,99.53,100.68,546475
2004-04-30,100.26,101.65,99.79,101.65,492520
2004-05-03,100.46,100.55,100.03,100.55,229505
2004-05-04,100.54,102.17,100.54,101.57,612654
2004-05-05,100.68,104.07,100.68,104.07,327699
2004-05-06,104.26,104.26,101.55,101.55,1017586
2004-05-07,102.06,102.23,101.63,101.74,1635847
2004-05-10,101.21,102.00,101.16,101.28,1026935
2004-05-11,102.84,103.28,102.63,102.63,961143
2004-05-12,101.98,101.98,100.30,100.30,429610
2004-05-13,100.48,100.48,98.02,98.02,755137
2004-05-14,98.07,98.46,97.88,97.88,193248
2004-05-17,96.62,96.62,93.86,93.86,803283
2004-05-18,92.54,95.01,92.54,95.01,1665758
2004-05-19,96.94,98.13,96.94,98.13,329993
2004-05-20,97.78,98.74,96.73,96.73,1430651
2004-05-21,96.37,96.51,95.16,95.16,1504413
2004-05-24,93.91,94.23,93.25,94.23,2558190
2004-05-25,95.06,95.06,93.14,93.14,5344217
2004-05-26,92.90,92.90,90.94,91.33,1812819
2004-05-27,90.40,92.54,90.40,92.54,700647
2004-05-28,94.92,97.41,94.92,97.41,1846020
2004-05-31,97.97,98.01,97.48,98.01,216189
2004-06-01,97.75,99.13,97.75,98.93,914875
2004-06-02,97.86,97.86,96.80,97.84,562219
2004-06-03,98.77,100.84,98.77,100.84,206805
2004-06-04,101.93,102.09,101.05,101.30,824995
2004-06-07,99.65,100.98,99.65,100.78,1186658
2004-06-08,101.38,104.05,101.38,104.05,349740
2004-06-09,102.20,103.86,102.20,102.96,1271934
2004-06-10,102.92,104.68,102.65,102.65,2418534
2004-06-11,102.68,102.81,101.71,101.71,838118
2004-06-14,102.18,102.18,100.46,100.99,190322
2004-06-15,101.09,101.45,100.92,100.92,30697
2004-06-16,101.06,101.06,98.58,98.76,1099592
2004-06-17,98.44,99.23,98.15,99.23,1483684
2004-06-18,98.68,98.68,96.17,97.16,116713
2004-06-21,97.18,98.14,97.15,97.50,321037
2004-06-22,98.00,98.00,96.74,96.99,1488298
2004-06-23,97.53,99.39,96.79,99.39,9406005
2004-06-24,98.65,99.99,98.65,99.99,640960
2004-06-25,99.29,99.29,98.13,98.13,562
2004-06-28,97.42,97.42,95.59,95.59,279324
2004-06-29,96.28,97.45,96.28,97.45,221134
2004-06-30,97.70,97.70,95.27,95.27,1934277
2004-07-01,95.07,95.07,92.56,92.76,4232872
2004-07-02,91.76,91.76,89.96,89.96,1382302
2004-07-05,88.52,90.90,88.52,90.15,4076492
2004-07-06,89.86,91.83,89.86,91.83,65618
2004-07-07,91.88,91.88,88.69,89.91,4720366
2004-07-08,89.70,89.93,89.58,89.58,1230838
2004-07-09,90.08,91.09,90.08,90.93,97953
2004-07-12,88.52,89.73,88.52,88.61,135808957
2004-07-13,88.82,88.82,86.83,86.83,452688
2004-07-14,88.02,88.77,88.02,88.14,291284
2004-07-15,87.32,87.32,85.98,85.98,1209569
2004-07-16,85.48,85.48,83.66,83.66,117294
2004-07-19,84.53,84.53,82.70,82.70,3509345
2004-07-20,81.99,81.99,79.64,79.64,1468624
2004-07-21,80.26,80.40,79.76,80.27,510538
2004-07-22,80.81,80.81,79.67,79.67,1439933
2004-07-23,79.43,79.73,78.69,79.68,60135
2004-07-26,79.94,80.21,79.16,80.21,1255812
2004-07-27,80.98,81.44,79.78,79.78,417240
2004-07-28,79.89,80.76,79.89,80.33,1743560
2004-07-29,80.68,81.94,79.87,79.87,2089548
2004-07-30,80.90,81.41,80.57,81.41,384582
2004-08-02,82.06,82.06,81.34,81.34,282841
2004-08-03,81.23,81.54,81.20,81.43,5531092
2004-08-04,82.57,83.00,82.36,83.00,286996
2004-08-05,83.81,85.34,83.81,83.85,217780
2004-08-06,83.83,85.63,83.83,85.63,309083
2004-08-09,85.10,85.70,85.10,85.46,347499
2004-08-10,86.51,87.61,85.96,85.96,8701213
2004-08-11,86.61,86.61,84.12,84.12,58341
2004-08-12,84.65,87.39,84.65,87.39,12281
2004-08-13,87.44,87.82,85.91,85.91,3438629
2004-08-16,86.32,87.81,86.25,86.38,78976
2004-08-17,87.14,87.44,87.04,87.04,164505
2004-08-18,87.48,88.03,87.48,87.64,741149
2004-08-19,87.23,89.71,87.23,89.71,320375
2004-08-20,89.57,89.90,88.05,88.05,161543
2004-08-23,88.41,88.41,87.56,87.56,1470543
2004-08-24,87.84,88.49,87.28,88.49,2227798
2004-08-25,88.69,90.26,88.69,90.26,543097
2004-08-26,90.17,90.17,87.63,87.63,291001
2004-08-27,88.46,88.46,87.89,88.29,24886
2004-08-30,87.52,87.52,85.79,85.79,321498
2004-08-31,85.49,87.07,85.49,86.22,224478
2004-09-01,85.74,86.71,85.08,86.71,1070204
2004-09-02,86.08,86.08,84.38,84.70,1421156
2004-09-03,84.90,87.78,84.90,87.78,463216
2004-09-06,88.05,88.48,87.83,88.45,405813
2004-09-07,88.99,89.57,88.91,89.16,4386346
2004-09-08,87.73,89.62,87.73,89.62,1893026
2004-09-09,89.83,90.04,88.09,88.09,926574
2004-09-10,88.16,88.72,87.87,88.14,724291
2004-09-13,88.79,88.79,87.77,88.75,353410
2004-09-14,87.99,89.53,87.99,89.53,3270537
2004-09-15,90.35,91.33,89.49,91.33,2663714
2004-09-16,91.45,93.45,91.45,93.45,536062
2004-09-17,94.05,94.05,91.69,91.69,9747013
2004-09-20,91.99,91.99,90.75,90.75,280405
2004-09-21,91.34,91.34,89.67,89.67,642842
2004-09-22,90.29,90.72,89.41,89.41,1015632
2004-09-23,90.24,91.02,89.87,89.89,257862
2004-09-24,91.27,92.08,90.61,92.08,256026
2004-09-27,91.84,92.20,90.17,90.17,416967
2004-09-28,89.45,89.47,88.83,88.94,7549
2004-09-29,87.72,87.91,87.00,87.91,130499
2004-09-30,88.42,88.55,87.25,87.25,265796
2004-10-01,88.34,88.34,83.66,83.66,1815542
2004-10-04,83.72,84.87,83.50,84.87,680975
2004-10-05,84.34,84.34,82.50,83.51,560971
2004-10-06,84.75,84.75,83.47,84.24,103706
2004-10-07,84.18,84.18,82.69,82.69,431652
2004-10-08,82.40,84.44,82.40,84.44,689977
2004-10-11,83.93,84.07,83.20,83.20,56489
2004-10-12,85.49,86.65,85.04,86.65,1331750
2004-10-13,86.27,86.47,85.10,86.47,472188
2004-10-14,88.25,88.98,87.69,88.98,1252247
2004-10-15,88.88,90.80,88.88,90.80,105846
2004-10-18,89.47,89.69,88.85,88.85,1221338
2004-10-19,88.79,90.40,88.42,89.92,2859530
2004-10-20,90.02,92.24,90.02,92.24,311817
2004-10-21,91.51,93.66,91.51,93.54,106142
2004-10-22,93.27,94.93,92.60,94.93,142830
2004-10-25,95.44,95.44,94.89,95.03,708286
2004-10-26,95.22,95.57,94.05,94.42,231898
2004-10-27,94.57,95.26,94.26,95.26,161718
2004-10-28,96.48,97.38,96.48,97.38,229951
2004-10-29,98.25,100.16,98.25,100.16,173939
2004-11-01,101.13,102.17,101.13,102.17,82169
2004-11-02,102.02,102.02,100.23,101.98,1614582
2004-11-03,103.14,106.60,103.14,106.60,216592
2004-11-04,105.79,106.98,103.50,103.50,28430
2004-11-05,102.68,102.68,101.65,102.35,1224704
2004-11-08,102.38,102.95,102.11,102.11,1274294
2004-11-09,103.31,103.31,102.54,102.61,303895
2004-11-10,100.72,103.42,100.72,103.42,907137
2004-11-11,103.99,105.31,102.86,102.86,1101766
2004-11-12,102.91,102.91,99.06,100.01,38595326
2004-11-15,100.51,101.08,99.11,99.11,641534
2004-11-16,98.39,98.39,95.29,95.29,353843
2004-11-17,94.22,94.48,92.65,93.32,23438
2004-11-18,93.16,93.16,90.81,91.16,75700
2004-11-19,90.98,92.68,90.79,92.68,42792
2004-11-22,92.64,95.03,92.64,95.03,89707
2004-11-23,95.90,96.12,95.30,95.30,673473
2004-11-24,94.56,94.91,92.57,94.91,888146
2004-11-25,94.53,96.38,94.53,96.38,3239916
2004-11-26,97.27,97.72,95.70,95.70,411013
2004-11-29,94.91,96.75,94.91,95.13,30189
2004-11-30,94.59,94.67,93.74,93.74,481635
2004-12-01,94.28,96.77,94.28,96.77,267962
2004-12-02,97.47,98.91,97.47,98.83,151286
2004-12-03,99.26,99.26,96.48,97.10,45203
2004-12-06,94.96,95.05,93.67,93.67,13003608
2004-12-07,95.08,95.08,93.52,94.00,549922
2004-12-08,94.31,95.76,94.31,95.76,455885
2004-12-09,97.95,98.92,97.11,98.92,325839
2004-12-10,99.78,101.77,99.78,101.77,501493
2004-12-13,101.54,104.04,101.54,104.04,193653
2004-12-14,103.45,103.45,102.50,102.89,561692
2004-12-15,101.54,102.12,101.23,101.53,2950649
2004-12-16,101.98,101.98,100.05,100.49,9237754
2004-12-17,100.65,101.03,100.00,100.00,675497
2004-12-20,101.15,102.07,99.02,99.02,386744
2004-12-21,99.61,99.61,99.18,99.24,52548
2004-12-22,98.19,98.19,96.62,96.62,555308
2004-12-23,97.80,98.08,97.46,97.78,424139
2004-12-24,98.14,98.44,96.68,96.68,476060
2004-12-27,96.25,96.65,96.05,96.65,620487
2004-12-28,94.69,94.87,94.60,94.68,1008668
2004-12-29,95.09,98.23,95.09,98.23,679424
2004-12-30,97.91,99.81,97.32,99.81,334083
2004-12-31,98.79,99.91,97.41,99.91,2046796
2005-01-03,99.68,101.42,99.68,101.42,577587
2005-01-04,101.76,102.21,101.47,101.75,376229
2005-01-05,98.97,100.47,98.97,100.38,14139
2005-01-06,99.86,99.86,97.02,97.02,629334
2005-01-07,97.32,97.32,95.97,95.99,2877196
2005-01-10,95.67,96.02,95.67,96.02,2073766
2005-01-11,95.58,98.54,95.58,98.54,68369
2005-01-12,98.83,98.98,98.32,98.32,301736
