date,open,high,low,close,volume
2003-07-16,97.94,99.21,97.94,99.21,1142019
2003-07-17,100.18,100.56,99.07,99.07,800561
2003-07-18,100.22,100.22,99.14,99.14,4248883
2003-07-21,98.16,99.11,98.16,99.01,517228
2003-07-22,99.91,99.91,99.56,99.78,694351
2003-07-23,99.15,99.15,96.57,96.57,1613061
2003-07-24,96.87,99.05,96.87,99.05,46661
2003-07-25,98.72,99.52,98.20,99.44,2693611
2003-07-28,98.70,99.11,97.35,97.35,472382
2003-07-29,96.00,96.00,92.98,92.98,1080863
2003-07-30,91.91,91.91,90.04,90.04,146405
2003-07-31,90.92,91.89,90.80,91.30,937196
2003-08-01,90.12,91.35,89.98,91.32,17984893
2003-08-04,91.59,92.42,91.29,92.42,148451
2003-08-05,92.13,92.13,91.03,91.11,276191
2003-08-06,91.69,91.69,89.58,89.58,54657
2003-08-07,89.43,89.43,88.14,88.95,266747
2003-08-08,89.58,89.58,87.09,87.78,1547675
2003-08-11,86.92,88.27,86.92,88.27,14643809
2003-08-12,89.72,89.72,87.31,87.31,759283
2003-08-13,87.26,88.77,87.26,88.77,2159092
2003-08-14,88.92,88.92,87.40,87.40,160410
2003-08-15,86.87,86.87,83.69,84.40,3422282
2003-08-18,84.49,85.09,84.21,85.09,97947
2003-08-19,86.43,87.53,86.35,86.35,2126603
2003-08-20,85.91,87.75,85.91,86.65,779537
2003-08-21,86.79,86.79,85.58,86.21,977385
2003-08-22,86.24,86.24,84.46,84.46,2800664
2003-08-25,83.93,84.04,83.51,83.51,223285
2003-08-26,84.49,85.15,83.81,83.81,44855
2003-08-27,84.79,85.84,84.79,85.84,1069073
2003-08-28,85.73,86.58,85.32,85.32,4985153
2003-08-29,86.40,86.40,84.76,86.06,828957
2003-09-01,87.88,89.59,87.88,89.59,270469
2003-09-02,89.60,90.69,87.78,87.78,230471
2003-09-03,87.73,89.30,87.73,88.45,576620
2003-09-04,87.96,89.94,87.96,89.94,466231
2003-09-05,90.64,90.64,89.86,89.86,87357
2003-09-08,90.57,90.57,89.85,89.85,470155
2003-09-09,90.61,91.06,87.88,87.88,14228861
2003-09-10,87.62,88.92,87.62,88.67,1935240
2003-09-11,87.73,88.40,87.14,88.40,741915
2003-09-12,87.33,88.10,87.15,88.10,159790
2003-09-15,87.45,88.13,87.45,87.84,93528
2003-09-16,88.14,88.20,86.76,86.76,46413
2003-09-17,87.02,87.65,86.70,86.70,461377
2003-09-18,87.03,87.03,86.75,86.85,531827
2003-09-19,86.37,86.37,86.04,86.17,121287
2003-09-22,85.48,86.27,85.48,86.21,1868716
2003-09-23,85.79,86.22,85.79,86.22,609883
2003-09-24,85.52,89.02,85.49,89.02,235310
2003-09-25,87.69,87.69,86.84,87.15,485533
2003-09-26,87.08,87.08,86.24,86.24,2126705
2003-09-29,85.31,86.23,84.97,86.23,612244
2003-09-30,85.37,85.37,84.20,84.20,144479
2003-10-01,83.37,83.54,82.55,83.14,282664
2003-10-02,82.29,82.29,81.82,81.93,38821
2003-10-03,82.92,84.06,82.92,83.61,589389
2003-10-06,82.51,83.10,81.57,81.57,599980
2003-10-07,81.91,81.91,80.67,81.20,927123
2003-10-08,81.26,81.26,79.68,79.68,1017205
2003-10-09,80.04,80.04,78.61,78.61,1548695
2003-10-10,79.40,80.01,78.80,78.80,3811121
2003-10-13,78.25,79.82,78.25,79.82,254044
2003-10-14,78.29,78.70,78.02,78.62,80060
2003-10-15,78.23,78.74,77.81,78.74,437329
2003-10-16,80.08,81.70,79.85,81.70,97409
2003-10-17,82.36,83.85,82.00,83.85,2320407
2003-10-20,83.61,83.99,83.50,83.79,1303832
2003-10-21,83.98,84.32,83.98,84.23,2232176
2003-10-22,81.52,82.70,81.52,81.97,574398
2003-10-23,83.12,87.01,83.12,86.93,491201
2003-10-24,86.05,86.22,85.77,85.98,2543064
2003-10-27,86.08,86.69,86.08,86.69,25341
2003-10-28,87.23,87.58,86.05,86.05,701498
2003-10-29,85.13,85.22,83.94,83.94,1733509
2003-10-30,84.10,84.10,81.56,81.56,82413
2003-10-31,81.49,82.27,81.49,81.81,1230161
2003-11-03,81.08,81.69,79.95,79.95,499794
2003-11-04,80.95,81.21,80.50,81.21,306661
2003-11-05,80.72,82.82,80.72,82.82,1531176
2003-11-06,83.56,85.20,82.90,82.90,68592
2003-11-07,82.56,84.03,82.56,83.22,706012
2003-11-10,82.07,83.91,82.07,83.91,5388551
2003-11-11,83.79,83.79,81.80,81.80,285756
2003-11-12,81.80,81.83,80.97,80.97,1294919
2003-11-13,80.56,80.82,80.56,80.82,328935
2003-11-14,81.91,82.20,80.87,81.13,678225
2003-11-17,82.94,82.94,79.10,79.10,178563
2003-11-18,80.76,80.76,79.73,79.73,404052
2003-11-19,80.34,80.68,79.28,79.28,5272635
2003-11-20,78.81,78.81,77.50,77.50,181962
2003-11-21,77.32,77.32,75.81,75.81,125592
2003-11-24,76.29,76.29,74.40,74.78,791350
2003-11-25,74.71,74.71,72.88,72.88,273068
2003-11-26,73.52,73.52,72.38,72.38,1003759
2003-11-27,72.71,73.84,72.71,73.44,252846
2003-11-28,74.02,74.10,73.74,73.74,100691
2003-12-01,73.58,73.97,72.94,73.95,1565614
2003-12-02,73.30,73.30,72.74,72.74,228553
2003-12-03,72.86,72.93,72.37,72.37,62159
2003-12-04,71.27,71.50,70.98,70.98,350056
2003-12-05,71.38,72.30,71.17,72.30,19282
2003-12-08,71.13,71.90,71.13,71.90,2168496
2003-12-09,70.69,71.83,70.69,71.83,18605553
2003-12-10,71.86,72.09,71.84,71.84,716981
2003-12-11,71.59,71.59,69.08,69.37,1351060
2003-12-12,69.22,69.22,68.47,68.84,20200
2003-12-15,68.54,68.54,67.66,68.06,793679
2003-12-16,68.42,68.90,68.25,68.86,1521855
2003-12-17,68.65,68.65,66.82,66.82,165430
2003-12-18,67.16,67.50,66.80,67.50,1579401
2003-12-19,68.39,68.83,68.32,68.32,52357
2003-12-22,68.88,70.22,68.88,70.22,57494
2003-12-23,70.23,70.23,68.95,69.73,10303130
2003-12-24,69.19,69.54,68.61,68.61,7174346
2003-12-25,68.57,69.02,67.44,67.44,97726
2003-12-26,67.14,67.69,66.75,67.69,542767
2003-12-29,66.99,66.99,66.32,66.32,2654324
2003-12-30,65.94,66.59,65.49,66.59,3784547
2003-12-31,66.65,69.10,66.65,69.10,37976
2004-01-01,68.55,68.56,68.26,68.38,1024446
2004-01-02,68.43,68.43,67.41,67.41,307744
2004-01-05,68.05,68.05,66.09,66.16,73558
2004-01-06,65.61,66.60,65.61,65.96,526012
2004-01-07,66.29,66.29,64.85,65.43,5126430
2004-01-08,65.24,66.41,65.24,66.41,1088523
2004-01-09,66.03,66.03,65.46,65.46,488229
2004-01-12,66.21,66.21,64.75,64.75,254432
2004-01-13,65.10,65.10,64.33,64.33,921432884
2004-01-14,64.56,66.04,64.56,65.54,809518
2004-01-15,64.71,65.24,64.71,65.24,107064
2004-01-16,64.89,64.89,64.19,64.48,107738
2004-01-19,65.20,65.64,65.20,65.64,673130
2004-01-20,65.37,65.37,64.08,64.36,414519
2004-01-21,65.05,65.47,65.05,65.44,2530373
2004-01-22,65.43,65.69,65.41,65.58,467154
2004-01-23,65.17,65.17,64.01,64.01,360324
2004-01-26,64.14,65.68,63.99,65.21,1870636
2004-01-27,64.88,64.88,62.68,62.68,5325834
2004-01-28,62.56,62.56,61.61,61.61,1403065
2004-01-29,62.11,63.01,62.04,63.01,79258
2004-01-30,62.37,62.37,61.19,61.19,7023720
2004-02-02,60.43,60.48,60.14,60.31,348363
2004-02-03,59.90,60.08,59.16,59.16,7374
2004-02-04,60.05,62.76,60.05,62.76,2127979
2004-02-05,62.56,63.66,62.22,63.66,5181451
2004-02-06,63.21,63.22,62.61,63.22,674218
2004-02-09,62.88,63.74,62.88,63.68,6749078
2004-02-10,63.27,63.79,63.19,63.19,67871
2004-02-11,63.07,63.78,62.09,62.09,74779
2004-02-12,62.60,64.00,62.60,63.74,765116
2004-02-13,63.99,63.99,61.92,61.92,233718
2004-02-16,62.44,63.43,62.44,63.43,682478
2004-02-17,63.68,66.42,63.68,66.42,1268509
2004-02-18,66.10,66.10,64.33,64.33,607879
2004-02-19,64.71,65.02,62.42,62.42,193
2004-02-20,62.66,62.98,62.44,62.98,335016
2004-02-23,63.97,64.43,63.97,64.43,237124
2004-02-24,64.12,64.12,62.06,62.06,881028
2004-02-25,63.24,63.32,62.77,62.81,231585
2004-02-26,63.74,63.74,62.41,62.41,143927
2004-02-27,62.37,62.37,61.13,61.47,159867
2004-03-01,61.56,61.78,61.32,61.47,19197
2004-03-02,62.09,62.38,62.09,62.36,1164131
2004-03-03,62.91,62.91,62.41,62.64,564149
2004-03-04,61.93,63.54,61.93,63.54,793479
2004-03-05,63.38,64.62,63.38,64.62,421675
2004-03-08,64.86,65.50,64.85,65.25,215766
2004-03-09,66.02,66.02,65.27,65.53,389716
2004-03-10,65.34,66.55,65.34,66.48,122325
2004-03-11,65.50,65.50,64.16,64.73,3607840
2004-03-12,64.38,65.45,64.38,64.80,543391
2004-03-15,65.25,66.36,65.06,66.36,487742
2004-03-16,66.37,66.66,65.62,66.66,1183682
2004-03-17,66.51,66.51,64.63,65.18,248919
2004-03-18,65.76,65.76,64.49,64.79,406706
2004-03-19,65.26,65.26,64.75,64.85,77816
2004-03-22,65.04,66.57,65.04,65.81,171800
2004-03-23,67.02,68.42,67.02,68.42,1641068
2004-03-24,68.61,68.61,67.01,67.01,1674252
2004-03-25,66.70,66.70,66.03,66.03,514054
2004-03-26,67.09,67.45,67.09,67.11,836145
2004-03-29,67.06,67.06,65.45,65.45,7550474
2004-03-30,65.93,66.05,65.65,66.05,141749
2004-03-31,66.47,66.80,66.17,66.80,686700
2004-04-01,67.47,67.66,67.15,67.15,3885910
2004-04-02,66.68,67.48,65.59,65.59,2893272
2004-04-05,65.75,66.40,65.45,66.08,6352012
2004-04-06,65.98,65.98,65.56,65.56,144954
2004-04-07,65.09,65.11,64.55,64.55,383237
2004-04-08,64.57,64.82,64.14,64.38,335225
2004-04-09,63.18,65.16,63.18,65.16,110532
2004-04-12,64.38,64.38,63.59,64.05,12082
2004-04-13,64.54,66.19,64.43,66.19,4127272
2004-04-14,66.20,66.80,66.20,66.80,238693
2004-04-15,66.31,66.70,65.68,66.70,1945775
2004-04-16,65.92,66.75,65.92,66.28,565329
2004-04-19,66.84,66.84,65.91,65.91,238175
2004-04-20,65.86,65.86,63.01,63.20,1154547
2004-04-21,63.03,65.81,63.03,65.81,290638
2004-04-22,66.18,66.48,64.78,65.51,313659
2004-04-23,64.85,65.08,64.14,64.43,223829
2004-04-26,64.60,64.60,63.27,63.27,114848
2004-04-27,63.38,63.38,62.69,62.99,211172
2004-04-28,64.09,64.15,63.76,63.76,126023
2004-04-29,64.03,65.46,63.84,65.46,13400271
2004-04-30,64.79,65.02,64.54,64.57,1211146
2004-05-03,63.48,63.71,62.36,62.36,1054680
2004-05-04,62.56,63.78,62.56,63.78,23462
2004-05-05,63.94,63.94,62.25,62.25,359973
2004-05-06,62.83,62.83,61.65,62.48,7603939
2004-05-07,62.62,62.62,61.74,61.97,24580654
2004-05-10,61.76,61.76,60.97,61.26,4644948
2004-05-11,61.51,61.51,59.07,59.07,3293032
2004-05-12,58.86,59.24,58.86,59.00,1931292
2004-05-13,59.16,60.51,59.16,60.51,678174
2004-05-14,61.16,61.16,60.25,60.25,2222058
2004-05-17,59.98,60.77,59.98,60.77,179168
2004-05-18,61.30,61.56,61.30,61.31,358728
2004-05-19,61.14,61.38,60.75,61.38,911527
2004-05-20,62.76,63.47,62.15,63.43,734173
2004-05-21,62.65,62.83,62.13,62.13,175872
2004-05-24,63.20,63.66,63.20,63.66,104326
2004-05-25,63.39,64.22,63.39,63.72,151477
2004-05-26,62.25,62.79,62.10,62.79,133918
2004-05-27,62.69,63.40,61.42,61.42,68889
2004-05-28,61.80,63.52,61.80,61.85,357023
2004-05-31,61.81,62.93,61.73,62.16,380664
2004-06-01,62.08,62.08,61.66,61.85,239281
2004-06-02,63.33,63.33,62.39,62.39,3211608
2004-06-03,62.92,63.41,62.82,63.41,9604
2004-06-04,63.41,63.60,62.88,63.52,1296497
2004-06-07,62.86,63.43,62.86,63.43,101767
2004-06-08,63.23,63.23,61.33,61.33,870233
2004-06-09,61.49,62.52,61.49,62.17,550556
2004-06-10,62.43,63.60,62.43,63.60,3535909
2004-06-11,63.99,65.00,63.99,64.16,623877
2004-06-14,64.79,65.84,64.53,65.84,1365636
2004-06-15,65.37,65.37,63.96,63.96,613296
2004-06-16,63.39,64.33,63.33,64.33,534428
2004-06-17,63.53,63.53,63.02,63.37,1257
2004-06-18,64.03,64.03,63.32,63.97,159795
2004-06-21,63.74,63.74,62.14,62.77,907178
2004-06-22,63.53,64.36,63.53,63.65,275834
2004-06-23,64.39,65.07,64.25,65.07,1102171
2004-06-24,65.44,66.28,65.37,65.37,33262
2004-06-25,64.77,66.08,64.77,66.08,24186
2004-06-28,65.97,66.33,65.97,66.33,34858
2004-06-29,65.82,65.82,64.79,64.79,2359317
2004-06-30,64.56,64.64,64.08,64.50,317655
2004-07-01,64.16,64.16,60.33,60.33,873523
2004-07-02,60.21,60.62,59.87,59.94,181149
2004-07-05,60.92,60.92,59.00,59.00,2209936
2004-07-06,57.80,57.88,56.82,56.82,64212
2004-07-07,56.81,57.29,56.81,57.25,1157081
2004-07-08,56.43,56.47,55.12,55.12,46398
2004-07-09,54.73,54.84,54.38,54.38,276568
2004-07-12,53.65,54.14,53.07,54.14,9575079
2004-07-13,54.69,55.20,54.38,54.38,1597368
2004-07-14,53.61,54.05,53.30,54.05,843200
2004-07-15,54.73,54.73,53.68,54.37,762423
2004-07-16,53.63,53.63,53.05,53.26,58650
2004-07-19,53.69,53.69,52.08,52.22,2304502
2004-07-20,51.29,51.29,49.95,49.95,560723
2004-07-21,50.11,50.11,49.27,49.35,572732
2004-07-22,50.19,50.27,49.00,49.05,529018
2004-07-23,49.56,50.60,49.56,50.47,126238
2004-07-26,50.09,50.63,50.05,50.63,41475
2004-07-27,50.87,51.35,50.87,51.35,1017536
2004-07-28,51.35,52.74,51.27,52.74,15901
2004-07-29,51.96,51.96,51.26,51.26,228675
2004-07-30,51.62,52.12,51.00,51.00,691471
2004-08-02,51.24,51.57,50.57,50.57,27760034
2004-08-03,49.86,49.86,49.00,49.53,826406
2004-08-04,49.54,49.54,48.54,48.54,427695
2004-08-05,47.61,47.61,46.17,46.62,475091
2004-08-06,46.21,46.21,45.66,45.66,11715
2004-08-09,45.48,45.48,45.28,45.28,696985
2004-08-10,46.06,46.06,45.15,45.15,29942
2004-08-11,44.81,44.81,43.64,43.64,261854
2004-08-12,43.45,43.53,43.04,43.04,396555
2004-08-13,42.97,43.36,42.97,43.22,390526
2004-08-16,43.01,43.01,41.90,41.90,2066418
2004-08-17,41.59,41.59,40.60,40.60,348717
2004-08-18,41.87,42.08,41.47,41.47,896878
2004-08-19,41.49,42.98,41.49,42.98,1829795
2004-08-20,42.39,42.90,42.39,42.90,106527
2004-08-23,43.18,43.78,43.18,43.73,2064511
2004-08-24,43.61,43.61,42.92,43.06,618270
2004-08-25,42.32,42.56,42.04,42.18,1225793
2004-08-26,41.66,42.57,41.66,42.57,286811
2004-08-27,42.70,43.88,42.70,43.21,102683
2004-08-30,43.11,43.11,42.82,43.07,138605
2004-08-31,42.45,42.45,41.21,41.58,358468
2004-09-01,41.93,42.80,41.93,42.80,1092467
2004-09-02,43.10,43.10,42.36,42.44,2190739
2004-09-03,41.98,42.37,41.89,42.24,78081
2004-09-06,42.26,43.59,42.26,43.30,1698695
2004-09-07,43.92,45.05,43.92,45.05,250858
2004-09-08,45.43,46.79,45.43,46.40,1057371
2004-09-09,45.90,45.90,44.94,45.77,1517404
2004-09-10,45.74,46.26,45.74,46.26,451884
2004-09-13,45.68,46.03,45.68,45.89,5701
2004-09-14,46.15,46.91,46.15,46.58,4202711
2004-09-15,45.90,45.90,45.17,45.41,1244713
2004-09-16,45.12,45.19,44.75,44.75,6638813
2004-09-17,44.71,44.71,43.98,43.98,2845010
2004-09-20,43.96,44.50,43.96,44.02,95595
2004-09-21,44.22,44.99,44.22,44.99,3427292
2004-09-22,45.00,45.40,45.00,45.03,515220
2004-09-23,44.48,44.81,44.48,44.81,101399
2004-09-24,44.80,45.43,44.80,45.30,2824138
2004-09-27,45.00,45.46,44.83,44.83,562597
2004-09-28,45.21,45.21,44.28,44.28,3732509
2004-09-29,44.05,45.31,44.05,45.31,4268264
2004-09-30,45.55,46.77,45.55,46.52,2008891
2004-10-01,47.05,47.05,45.52,45.52,48530
2004-10-04,45.79,45.80,45.48,45.48,3854513
2004-10-05,44.76,44.86,43.88,43.88,52751
2004-10-06,44.08,44.22,43.50,44.22,294230
2004-10-07,43.75,44.70,43.75,44.70,1331051
2004-10-08,44.94,45.32,44.81,45.32,1115734
2004-10-11,44.76,45.25,44.54,45.25,1993839
2004-10-12,44.77,45.51,44.77,45.51,234786
2004-10-13,45.51,46.16,45.51,46.16,1512498
2004-10-14,46.39,47.46,46.39,47.46,351712
2004-10-15,47.58,48.23,47.30,48.07,456698
2004-10-18,48.14,48.87,47.86,48.87,1241465
2004-10-19,49.23,49.23,47.55,47.86,974080
2004-10-20,47.92,48.33,47.92,48.08,1155260
2004-10-21,48.52,48.70,48.25,48.70,688988
2004-10-22,48.45,49.62,48.45,49.62,366116
2004-10-25,49.66,49.82,49.54,49.71,948737
2004-10-26,50.04,50.75,49.76,50.75,455425
2004-10-27,50.21,50.63,50.02,50.63,342420
2004-10-28,50.47,50.47,49.33,50.03,5464918
2004-10-29,50.53,50.85,50.53,50.85,753500
2004-11-01,51.36,51.36,50.47,50.77,1912860
2004-11-02,51.29,51.55,51.08,51.55,647755
2004-11-03,51.77,52.39,51.52,52.39,5872929
2004-11-04,51.82,51.82,51.37,51.41,1330758
2004-11-05,51.86,52.10,51.26,52.10,1662520
2004-11-08,51.17,51.17,49.94,49.94,835227
2004-11-09,49.31,50.48,48.75,50.48,2707999
2004-11-10,50.80,50.80,49.97,50.31,849124
2004-11-11,50.14,50.14,49.52,49.84,1894908
2004-11-12,49.94,50.70,49.94,50.01,471070
2004-11-15,50.12,50.71,50.12,50.71,490931
2004-11-16,50.60,50.77,50.47,50.77,860828
2004-11-17,51.32,52.41,51.32,51.50,201744
2004-11-18,51.24,51.24,49.89,50.72,638118
2004-11-19,50.67,50.67,50.17,50.38,52830
2004-11-22,50.19,50.93,49.97,50.93,329492
2004-11-23,51.07,51.30,50.94,51.30,328449
2004-11-24,51.58,51.73,51.39,51.73,330220
2004-11-25,52.11,52.11,51.04,51.04,2666351
2004-11-26,51.12,51.78,51.12,51.78,1232208
2004-11-29,52.37,53.09,52.37,52.99,206226
2004-11-30,52.95,54.15,52.95,54.15,1270862
2004-12-01,53.85,54.82,53.66,54.82,751944
2004-12-02,53.92,55.09,53.92,54.18,1391154
2004-12-03,54.00,54.44,54.00,54.08,6254774
2004-12-06,53.90,53.99,53.35,53.99,88738
2004-12-07,53.54,53.54,52.41,52.41,277994
2004-12-08,52.04,52.34,51.77,52.34,6330365
2004-12-09,52.69,52.91,52.65,52.91,109102
2004-12-10,53.27,53.51,52.55,52.55,1461213
2004-12-13,52.89,52.89,50.07,50.07,1968231
2004-12-14,49.52,50.86,49.52,50.22,15751
2004-12-15,50.79,52.01,50.79,51.35,130698
2004-12-16,51.84,51.84,51.07,51.07,534230
2004-12-17,51.61,51.61,50.85,50.88,476992
2004-12-20,50.93,50.93,50.33,50.61,13179
2004-12-21,51.05,51.05,50.33,50.33,1517569
2004-12-22,50.17,50.17,49.32,49.32,403882
2004-12-23,49.19,50.22,49.14,50.22,4964089
2004-12-24,50.90,52.83,50.90,52.83,101280
2004-12-27,52.66,52.83,52.20,52.20,620778
2004-12-28,52.10,52.95,52.10,52.95,23422
2004-12-29,52.94,53.92,52.94,53.20,720356
2004-12-30,52.46,53.18,52.46,52.89,1061896
2004-12-31,52.71,52.71,52.00,52.05,74831
2005-01-03,51.71,51.71,50.60,50.60,457160
2005-01-04,50.79,51.93,50.79,51.84,5175384
2005-01-05,51.63,51.74,51.49,51.70,209620
2005-01-06,51.81,52.58,51.46,52.58,1886430
2005-01-07,52.01,52.01,50.90,51.32,524726
2005-01-10,51.66,51.66,50.36,50.36,73746
2005-01-11,50.63,50.63,49.80,49.80,229737
