date,open,high,low,close,volume
2003-07-09,110.35,111.34,109.52,109.52,3640305
2003-07-10,110.20,112.17,110.20,110.41,240974
2003-07-11,109.63,109.63,108.51,109.38,35531
2003-07-14,108.46,111.93,108.46,110.38,796936
2003-07-15,110.84,113.47,110.84,112.92,1342744
2003-07-16,112.37,113.89,112.19,113.89,651325
2003-07-17,113.34,114.79,113.23,113.23,994005
2003-07-18,113.49,115.20,112.22,115.20,9958350
2003-07-21,114.36,116.40,114.36,114.98,652262
2003-07-22,113.82,116.39,113.82,116.39,1107654
2003-07-23,116.83,119.03,116.83,119.03,474570
2003-07-24,119.83,120.13,119.35,120.13,562632
2003-07-25,119.90,119.90,115.19,115.19,118364
2003-07-28,115.26,115.26,113.64,113.64,125734
2003-07-29,113.20,113.84,112.66,112.66,4473
2003-07-30,113.90,114.99,113.24,114.99,681583
2003-07-31,113.66,115.65,113.66,115.65,55154
2003-08-01,114.79,116.02,114.67,116.02,786437
2003-08-04,116.99,119.97,116.99,119.97,248164
2003-08-05,119.50,119.70,118.59,119.70,773383
2003-08-06,119.50,119.58,119.04,119.09,623277
2003-08-07,120.02,120.02,116.39,117.23,808145
2003-08-08,117.19,119.08,117.19,117.34,128578
2003-08-11,117.05,119.79,117.05,119.30,4425872
2003-08-12,120.93,120.93,118.81,119.93,38908
2003-08-13,119.89,119.89,117.19,117.97,166374
2003-08-14,118.96,120.10,118.96,119.32,703274
2003-08-15,118.96,119.46,118.59,118.59,373749
2003-08-18,116.70,116.97,115.24,115.24,621057
2003-08-19,114.00,115.64,114.00,115.20,1248115
2003-08-20,114.21,116.35,114.21,116.35,471708
2003-08-21,116.54,117.09,115.71,115.84,207920
2003-08-22,116.45,116.82,115.07,115.16,3286177
2003-08-25,115.97,118.30,115.97,118.30,89430
2003-08-26,120.10,121.66,120.10,121.23,388572
2003-08-27,120.59,120.59,118.82,119.13,93327
2003-08-28,119.80,124.18,119.80,124.18,849675
2003-08-29,125.29,126.86,125.29,126.86,20467
2003-09-01,127.22,127.40,126.72,126.72,8999816
2003-09-02,126.84,128.74,125.31,125.31,5000226
2003-09-03,127.74,127.74,126.32,126.32,63523
2003-09-04,127.81,129.13,127.81,129.13,95508
2003-09-05,128.80,128.80,126.51,127.56,920546
2003-09-08,127.46,129.19,127.46,128.05,154477
2003-09-09,128.55,128.55,124.37,125.37,1265235
2003-09-10,123.95,124.96,122.82,123.40,2282604
2003-09-11,121.68,123.73,121.68,123.73,167907
2003-09-12,124.29,124.29,123.61,123.61,262735
2003-09-15,123.30,123.91,120.63,120.63,414432
2003-09-16,121.59,121.59,120.10,120.10,2932997
2003-09-17,119.81,120.42,118.38,118.38,861805
2003-09-18,119.10,121.83,119.10,121.51,9715
2003-09-19,124.67,124.67,122.14,123.24,1018997
2003-09-22,122.76,124.15,122.76,124.15,462220
2003-09-23,125.67,125.67,124.78,125.17,499388
2003-09-24,124.66,128.77,124.22,128.77,894881
2003-09-25,130.27,132.34,130.11,132.34,15658
2003-09-26,131.48,132.95,130.87,132.95,1635868
2003-09-29,133.46,135.61,133.46,134.72,1369330
2003-09-30,134.80,134.80,131.85,133.18,1249874
2003-10-01,132.84,132.84,131.49,131.49,242388
2003-10-02,130.53,130.99,129.76,130.99,192302
2003-10-03,130.49,132.81,130.49,132.72,404738
2003-10-06,132.45,135.00,131.97,131.97,1252926
2003-10-07,132.87,134.62,132.51,133.88,3450669
2003-10-08,133.69,134.16,133.28,133.82,140114
2003-10-09,135.45,135.45,133.50,133.50,3156870
2003-10-10,133.69,135.53,132.82,135.53,3330042
2003-10-13,133.75,133.75,131.49,131.49,1093153
2003-10-14,131.29,131.65,129.81,129.81,266604
2003-10-15,129.00,129.70,126.30,126.80,55085
2003-10-16,126.66,126.66,123.40,123.40,1973474
2003-10-17,121.94,124.78,121.94,124.78,1343031
2003-10-20,125.58,127.11,125.37,126.04,539314
2003-10-21,125.32,127.00,125.32,126.67,5832901
2003-10-22,127.27,129.21,127.27,128.39,166298
2003-10-23,127.60,131.03,127.60,130.80,95564
2003-10-24,130.15,131.21,130.15,130.92,78790
2003-10-27,131.59,131.59,129.55,130.82,165695
2003-10-28,129.78,129.78,127.80,127.80,256268
2003-10-29,128.04,130.29,126.79,130.29,1415902
2003-10-30,130.39,130.39,128.57,129.17,391363
2003-10-31,127.48,131.62,127.48,130.74,63168
2003-11-03,130.02,130.02,128.89,130.01,2064624
2003-11-04,129.39,131.56,129.39,131.56,4196526
2003-11-05,131.49,131.49,129.47,129.47,312411
2003-11-06,128.77,128.77,127.20,127.76,200041
2003-11-07,130.36,132.12,130.36,131.28,527592
2003-11-10,131.50,132.78,131.50,132.78,3740679
2003-11-11,133.46,135.89,133.46,135.89,9898122
2003-11-12,136.18,137.96,136.18,137.23,489690
2003-11-13,135.79,135.97,135.36,135.97,557845
2003-11-14,135.29,135.50,132.15,132.15,845034
2003-11-17,132.31,138.10,132.31,136.83,2004033
2003-11-18,137.89,137.89,134.29,134.29,287578
2003-11-19,134.60,134.94,132.23,132.23,123910
2003-11-20,134.46,135.67,133.87,134.86,111674
2003-11-21,134.00,134.05,132.83,132.83,2970940
2003-11-24,134.47,135.61,134.26,135.61,5633745
2003-11-25,134.04,134.04,130.92,130.92,464041
2003-11-26,132.29,135.08,132.29,133.06,515835
2003-11-27,133.39,138.40,133.39,138.40,24519
2003-11-28,138.30,138.61,137.54,138.61,185351
2003-12-01,139.36,141.63,139.36,140.06,253194
2003-12-02,138.78,138.78,136.87,136.87,446327
2003-12-03,137.50,138.81,137.50,138.13,1875439
2003-12-04,138.88,141.55,138.88,140.59,5474745
2003-12-05,138.67,143.84,138.67,143.84,23910605
2003-12-08,145.56,149.44,145.56,147.65,381757
2003-12-09,147.34,149.22,147.29,149.22,1362670
2003-12-10,152.43,152.43,151.33,151.33,785615
2003-12-11,149.40,149.52,148.59,148.76,266975
2003-12-12,146.80,146.80,145.23,146.64,2593719
2003-12-15,147.72,148.62,147.60,148.62,1292008
2003-12-16,148.35,148.48,147.27,147.39,318512
2003-12-17,145.38,147.17,145.38,145.98,2304938
2003-12-18,144.04,145.78,144.04,145.39,646714
2003-12-19,146.40,147.89,146.40,146.86,198791
2003-12-22,147.92,149.36,147.92,149.36,1321467
2003-12-23,151.18,151.51,149.31,151.51,110389
2003-12-24,153.89,154.53,153.64,153.94,86112
2003-12-25,154.42,154.42,151.12,151.12,4323230
2003-12-26,151.43,151.96,150.39,151.96,110074
2003-12-29,151.21,154.36,151.17,154.36,526173
2003-12-30,154.57,157.21,154.57,156.70,22182707
2003-12-31,154.63,156.76,154.63,156.09,97309
2004-01-01,155.32,157.14,155.32,157.14,537331
2004-01-02,158.78,159.77,158.52,159.77,582832
2004-01-05,159.06,159.66,158.98,159.66,32726
2004-01-06,158.79,160.72,158.74,158.74,402293
2004-01-07,156.36,158.29,156.36,157.30,5701788
2004-01-08,159.14,159.14,153.67,153.67,256480
2004-01-09,153.07,154.62,150.42,150.42,1537234
2004-01-12,147.64,147.64,143.45,143.45,1213555
2004-01-13,142.61,142.61,140.70,141.19,122386
2004-01-14,142.24,142.24,139.42,140.06,495661
2004-01-15,142.40,143.97,142.40,143.97,19466765
2004-01-16,147.39,147.39,142.47,142.47,1360939
2004-01-19,143.93,145.12,143.93,144.29,3139843
2004-01-20,143.52,143.52,140.15,141.69,1762764
2004-01-21,141.15,144.33,141.15,144.33,333878
2004-01-22,144.32,149.05,144.32,149.05,11040648
2004-01-23,149.27,150.08,148.26,150.08,606162
2004-01-26,150.66,152.43,149.10,152.43,2297214
2004-01-27,153.33,153.33,149.45,150.96,285154
2004-01-28,151.69,154.62,151.69,154.62,148333
2004-01-29,154.46,158.36,153.89,158.36,2672622
2004-01-30,156.91,157.25,154.29,154.29,124011
2004-02-02,154.66,154.66,153.29,153.66,644856
2004-02-03,155.04,155.04,151.63,151.63,1010432
2004-02-04,153.99,155.07,153.46,153.46,1926774
2004-02-05,151.05,154.82,150.05,154.31,582660
2004-02-06,154.63,154.63,151.85,151.85,270662
2004-02-09,150.44,151.40,150.25,150.25,109747
2004-02-10,150.66,152.70,150.16,152.70,159067
2004-02-11,151.49,152.42,150.34,152.42,3598674
2004-02-12,151.50,151.50,147.72,148.00,28718971
2004-02-13,149.09,149.19,148.77,149.19,438112
2004-02-16,151.68,152.24,149.54,152.24,1699396
2004-02-17,154.50,154.50,150.35,150.35,783841
2004-02-18,150.73,152.55,150.73,152.55,921045
2004-02-19,149.84,149.84,147.72,148.29,5170
2004-02-20,150.10,150.10,148.48,148.48,537415
2004-02-23,147.45,149.06,146.16,149.06,1320764
2004-02-24,149.15,151.39,149.15,151.39,2973041
2004-02-25,150.31,157.83,150.31,157.28,13241234
2004-02-26,157.69,159.50,155.33,155.33,524534
2004-02-27,157.20,157.40,156.86,157.40,657548
2004-03-01,157.25,160.28,157.25,158.12,828885
2004-03-02,157.94,157.94,154.25,154.25,1128024
2004-03-03,153.32,157.27,153.32,157.27,1270453
2004-03-04,156.88,156.88,155.60,155.60,6514559
2004-03-05,156.36,160.03,156.36,156.98,1581033
2004-03-08,157.56,157.56,153.81,153.81,978761
2004-03-09,153.72,153.72,149.82,149.82,48050
2004-03-10,150.70,152.15,149.95,152.15,967069
2004-03-11,154.63,155.78,154.59,155.66,1238869
2004-03-12,157.48,159.98,156.71,158.46,692742
2004-03-15,157.26,157.26,153.54,153.54,430208
2004-03-16,155.32,155.32,152.00,152.00,5827360
2004-03-17,151.10,151.98,150.23,150.23,827
2004-03-18,150.42,150.50,149.01,149.01,36567
2004-03-19,152.33,153.34,151.91,153.34,2042945
2004-03-22,155.32,155.32,153.00,153.00,55726
2004-03-23,152.38,154.04,152.38,154.04,54092
2004-03-24,154.48,154.48,151.22,152.44,15920
2004-03-25,150.96,150.96,148.81,148.81,12018155
2004-03-26,149.15,150.88,148.65,150.88,1598508
2004-03-29,151.26,152.12,148.85,148.85,989684
2004-03-30,146.53,150.49,146.53,150.49,1273342
2004-03-31,151.04,151.46,149.82,149.82,6710028
2004-04-01,147.67,149.78,146.25,146.25,10612430
2004-04-02,148.28,150.02,148.28,148.46,115057
2004-04-05,144.56,145.54,144.56,145.22,315487
2004-04-06,143.23,143.23,141.40,141.82,150171
2004-04-07,140.95,141.76,140.03,141.11,5221609
2004-04-08,141.99,144.70,141.99,144.70,5088853
2004-04-09,145.85,145.85,144.31,144.60,145129
2004-04-12,146.72,146.72,143.66,143.66,377006
2004-04-13,144.24,145.59,144.24,145.57,2202160
2004-04-14,143.88,145.76,143.88,145.76,766444
2004-04-15,146.31,146.31,141.62,141.62,427896
2004-04-16,143.31,143.31,142.77,143.27,184565
2004-04-19,141.76,143.37,141.73,141.73,2551161
2004-04-20,141.70,146.28,141.70,146.28,2601093
2004-04-21,144.51,147.89,144.51,147.89,136991
2004-04-22,149.36,151.20,146.95,146.95,275744
2004-04-23,147.22,147.22,143.79,145.38,147704
2004-04-26,144.96,144.96,144.35,144.35,1815811
2004-04-27,143.33,144.89,143.33,144.89,118577
2004-04-28,145.50,145.50,142.53,142.53,104589
2004-04-29,142.38,144.13,141.07,141.07,999415
2004-04-30,142.98,143.89,142.09,142.09,2774362
2004-05-03,142.74,145.33,142.74,144.05,2218119
2004-05-04,145.61,148.36,145.05,148.36,3797306
2004-05-05,147.04,147.99,147.04,147.99,15261437
2004-05-06,146.85,148.69,146.85,148.44,851450
2004-05-07,149.68,150.31,148.75,150.31,574422
2004-05-10,150.75,150.75,145.83,145.83,664696
2004-05-11,144.41,145.89,144.41,145.86,11906
2004-05-12,148.38,148.38,146.99,147.21,256932
2004-05-13,145.59,146.59,145.15,145.15,11045948
2004-05-14,144.85,145.92,142.97,143.40,337579
2004-05-17,141.52,142.27,140.31,142.27,409383
2004-05-18,143.47,143.47,140.79,140.79,589275
2004-05-19,141.52,144.59,141.52,144.59,865986
2004-05-20,145.02,145.41,145.02,145.18,1846596
2004-05-21,143.67,143.67,140.64,141.62,547792
2004-05-24,142.51,145.85,142.51,145.85,2684212
2004-05-25,143.71,146.35,143.71,145.07,187443
2004-05-26,144.89,146.59,144.89,146.59,140018
2004-05-27,145.52,145.52,142.29,142.41,400414
2004-05-28,144.21,144.21,140.60,140.60,318273
2004-05-31,143.12,144.76,143.12,144.45,6325770
2004-06-01,145.64,146.99,145.62,146.74,927391
2004-06-02,146.96,147.45,144.05,147.45,2826766
2004-06-03,149.28,151.46,149.28,150.38,557278
2004-06-04,149.79,155.40,149.79,155.40,613149
2004-06-07,155.57,156.91,155.57,156.91,2003022
2004-06-08,158.47,158.47,156.51,156.77,498329
2004-06-09,158.03,158.24,157.50,157.50,289268
2004-06-10,157.12,157.12,155.12,157.03,230895
2004-06-11,155.52,155.71,155.52,155.61,552265
2004-06-14,157.06,157.44,155.60,156.12,397339
2004-06-15,157.01,157.61,155.68,156.43,615043
2004-06-16,158.91,161.70,158.91,161.70,1329929
2004-06-17,161.91,162.56,157.56,157.56,231863
2004-06-18,158.64,158.64,156.61,156.61,13206280
2004-06-21,156.28,158.69,156.28,157.78,1330625
2004-06-22,158.02,160.48,157.53,160.48,1722096
2004-06-23,159.16,165.79,159.16,165.79,2323055
2004-06-24,164.38,164.38,162.30,163.60,177996
2004-06-25,162.65,164.91,162.54,164.91,1581630
2004-06-28,165.96,169.90,165.96,169.90,3090507
2004-06-29,171.95,171.95,168.58,168.58,9935
2004-06-30,168.19,168.33,166.43,166.43,713944
2004-07-01,166.16,168.62,166.16,167.38,685997
2004-07-02,168.37,168.37,162.58,162.58,430604
2004-07-05,162.73,162.98,161.08,161.83,2032172
2004-07-06,163.41,163.76,161.54,161.86,6613862
2004-07-07,162.02,162.13,160.54,160.54,343586
2004-07-08,161.32,161.32,156.85,156.85,346048
2004-07-09,156.44,157.34,156.44,157.34,3709973
2004-07-12,159.99,161.17,158.96,159.74,2129854
2004-07-13,161.20,163.36,161.20,162.93,286845
2004-07-14,163.93,163.93,158.39,158.70,65963
2004-07-15,158.93,160.31,158.93,160.31,113431
2004-07-16,161.19,162.81,161.19,162.16,241554
2004-07-19,162.52,166.48,162.52,166.48,820747
2004-07-20,165.62,166.00,164.37,164.37,1028706
2004-07-21,168.28,170.41,168.28,170.41,52005
2004-07-22,171.08,176.74,171.08,176.74,1349739
2004-07-23,175.60,175.77,174.80,175.77,6775466
2004-07-26,174.98,176.49,174.92,176.26,427407
2004-07-27,174.91,175.15,170.55,170.55,1221975
2004-07-28,171.42,176.23,171.42,176.23,3425
2004-07-29,174.32,174.32,170.99,170.99,389246
2004-07-30,167.78,168.27,167.31,167.69,1599612
2004-08-02,167.72,167.72,165.73,166.63,106013
2004-08-03,166.77,168.14,166.77,168.14,296270
2004-08-04,169.49,171.48,168.30,171.48,1962008
2004-08-05,172.83,173.50,171.18,173.50,3512424
2004-08-06,173.11,177.68,173.11,176.80,3422355
2004-08-09,174.56,176.01,173.09,176.01,836751
2004-08-10,175.06,176.55,174.69,176.55,740605
2004-08-11,176.27,176.27,173.35,174.37,1687928
2004-08-12,173.89,175.06,171.76,171.76,1638836
2004-08-13,173.08,178.54,173.08,178.54,1859471
2004-08-16,177.30,179.81,177.28,179.15,1308456
2004-08-17,176.61,177.40,172.73,174.53,807456
2004-08-18,176.74,176.74,173.62,173.76,309406
2004-08-19,173.73,178.89,173.73,178.89,565991
2004-08-20,176.45,179.43,176.45,179.13,3589966
2004-08-23,181.00,185.13,180.36,185.13,213129
2004-08-24,186.55,187.72,185.80,185.80,281257
2004-08-25,185.32,194.26,185.32,193.76,5285696
2004-08-26,196.14,199.73,196.14,199.51,13208
2004-08-27,202.76,203.31,201.13,201.13,240004
2004-08-30,201.16,205.09,201.16,202.20,796598
2004-08-31,205.07,206.24,203.61,203.61,36128
2004-09-01,205.21,205.21,204.51,204.94,268449
2004-09-02,205.15,209.30,204.70,209.30,805917
2004-09-03,207.82,208.46,205.26,205.26,818948
2004-09-06,205.66,212.77,205.66,212.77,787373
2004-09-07,214.28,215.30,214.19,214.19,516142
2004-09-08,215.02,215.02,208.12,210.04,946418
2004-09-09,210.57,210.57,204.71,206.32,3942939
2004-09-10,202.97,205.05,198.24,198.24,113341
2004-09-13,196.89,198.25,196.76,196.76,3006569
2004-09-14,194.07,195.18,194.07,195.18,5298203
2004-09-15,198.60,200.70,198.60,200.65,306096
2004-09-16,202.21,202.21,198.47,199.87,1996407
2004-09-17,198.47,199.83,197.66,199.83,696375
2004-09-20,203.64,205.69,203.64,205.47,784733
2004-09-21,202.71,203.49,200.44,201.94,997837
2004-09-22,201.70,206.27,201.70,206.27,639838
2004-09-23,205.50,205.50,197.40,197.40,2381081
2004-09-24,194.79,194.79,190.97,190.97,35821770
2004-09-27,190.07,190.07,184.60,186.44,484572
2004-09-28,186.94,191.16,186.94,188.85,3369497
2004-09-29,190.27,196.08,190.27,196.08,912617
2004-09-30,197.68,200.15,197.68,198.34,24390
2004-10-01,197.91,197.91,193.16,193.74,1851373
2004-10-04,192.79,192.79,188.51,189.41,1840577
2004-10-05,189.89,191.42,188.78,188.78,632121
2004-10-06,187.64,190.98,187.39,187.39,228918
2004-10-07,185.04,185.04,179.59,179.59,557846
2004-10-08,180.82,181.21,180.80,180.80,74797
2004-10-11,182.64,183.98,181.69,182.42,135807
2004-10-12,179.07,180.15,178.75,178.93,637117
2004-10-13,179.49,182.05,178.70,182.05,1282499
2004-10-14,183.70,183.70,181.23,181.23,415341
2004-10-15,181.61,184.01,181.61,184.01,139232
2004-10-18,180.12,183.29,180.12,183.29,1287191
2004-10-19,185.01,185.01,180.51,180.51,552372
2004-10-20,179.67,179.67,177.08,179.30,2961302
2004-10-21,182.44,185.77,182.44,185.77,378520
2004-10-22,183.29,183.29,181.28,181.28,3215442
2004-10-25,183.57,183.57,181.64,181.64,53661078
2004-10-26,179.39,179.44,178.34,178.34,6238968
2004-10-27,180.96,181.53,179.77,181.48,931259
2004-10-28,181.36,181.36,179.54,179.86,1911324
2004-10-29,180.07,182.22,180.07,181.07,3172801
2004-11-01,178.63,182.79,178.63,182.79,503070
2004-11-02,182.12,182.12,178.54,180.54,301353
2004-11-03,179.33,180.16,176.61,176.61,274065
2004-11-04,178.58,178.58,176.99,176.99,822576
2004-11-05,179.66,180.51,179.43,180.51,481267
2004-11-08,182.59,185.27,182.59,183.95,1011248
2004-11-09,184.78,187.28,184.17,187.28,4527548
2004-11-10,186.05,186.05,180.73,180.73,372179
2004-11-11,181.53,181.53,178.26,178.26,566442
2004-11-12,179.56,182.29,179.56,180.00,102483
2004-11-15,179.96,180.64,178.97,178.97,1427900
2004-11-16,178.93,178.93,174.98,175.29,80702
2004-11-17,175.54,175.54,173.11,174.85,22183
2004-11-18,177.11,177.11,173.07,173.07,10936095
2004-11-19,174.11,177.00,174.11,174.44,3948677
2004-11-22,173.03,176.93,173.03,176.93,159787
2004-11-23,176.66,176.66,173.61,175.21,991013
2004-11-24,175.47,178.56,173.58,173.58,3651098
2004-11-25,175.98,179.90,175.04,179.90,175133
2004-11-26,179.54,181.44,179.54,180.03,840236
2004-11-29,180.01,185.53,180.01,185.53,108599
2004-11-30,187.88,191.96,187.88,191.34,370988
2004-12-01,192.58,192.58,191.42,191.42,754881
2004-12-02,186.58,187.60,185.03,187.60,514522
2004-12-03,186.52,188.06,186.52,188.06,93960
2004-12-06,186.44,186.44,182.57,182.76,568069
2004-12-07,183.57,185.45,183.57,183.90,204355
2004-12-08,184.55,185.20,183.48,183.48,1059845
2004-12-09,182.03,185.55,182.03,185.55,13751
2004-12-10,185.78,185.78,181.38,181.48,116155
2004-12-13,182.53,182.53,178.56,180.24,12583
2004-12-14,180.84,180.84,178.67,180.07,225682
2004-12-15,181.09,182.38,178.88,182.38,138744
2004-12-16,182.53,182.77,178.82,182.77,62628
2004-12-17,179.70,181.81,177.81,181.79,1270612
2004-12-20,183.69,183.69,182.05,182.05,5617149
2004-12-21,183.40,183.40,178.84,181.12,275088
2004-12-22,181.59,181.59,176.48,176.48,1290364
2004-12-23,177.44,180.31,176.32,176.32,781600
2004-12-24,175.28,177.48,175.11,176.75,142848
2004-12-27,175.19,175.96,174.59,175.35,83197
2004-12-28,175.11,175.99,174.32,174.32,623939
2004-12-29,174.07,174.07,169.54,170.08,1507109
2004-12-30,170.50,170.50,168.34,170.13,1053506
2004-12-31,168.05,170.42,168.05,169.69,1881346
2005-01-03,170.10,170.10,166.83,168.46,91134
2005-01-04,170.10,170.10,168.87,169.33,566940
2005-01-05,169.37,169.42,168.18,169.09,10648518
2005-01-06,166.55,172.44,166.55,172.44,2951847
2005-01-07,173.34,174.69,171.45,174.69,548585
2005-01-10,174.24,175.28,172.58,172.58,45519
2005-01-11,170.57,173.83,170.57,172.61,1768392
