date,open,high,low,close,volume
2003-03-06,95.60,95.60,94.73,95.38,60248
2003-03-07,94.71,95.03,92.91,92.91,26733
2003-03-10,92.70,94.44,91.02,94.44,2105279
2003-03-11,95.32,95.44,94.67,95.44,32811
2003-03-12,94.15,94.74,94.15,94.48,87467
2003-03-13,94.14,96.11,94.14,96.11,2336335
2003-03-14,96.80,96.80,95.50,95.50,4110331
2003-03-17,95.80,95.80,94.35,94.35,311177
2003-03-18,92.29,92.75,92.22,92.22,619253
2003-03-19,92.23,92.67,90.94,92.67,1494408
2003-03-20,91.70,93.90,91.70,93.90,236973
2003-03-21,94.36,94.36,91.17,91.17,1432721
2003-03-24,92.04,92.04,91.26,91.75,780067
2003-03-25,92.70,93.27,92.70,93.10,2921869
2003-03-26,93.30,93.47,92.25,93.12,3764951
2003-03-27,92.96,95.83,92.96,95.83,31924
2003-03-28,94.52,95.48,94.39,95.48,1108185
2003-03-31,94.84,96.47,94.84,95.32,5815460
2003-04-01,95.26,95.26,92.21,92.21,357702
2003-04-02,91.87,93.74,91.87,93.74,5460028
2003-04-03,94.53,94.53,92.43,92.43,176256
2003-04-04,91.35,91.35,90.62,90.77,485657
2003-04-07,90.13,90.13,88.41,88.52,583219
2003-04-08,87.31,88.25,87.31,88.13,1377665
2003-04-09,87.42,87.80,86.20,86.20,679337
2003-04-10,86.09,86.71,85.12,86.02,2827007
2003-04-11,85.45,85.55,83.88,83.88,1028942
2003-04-14,83.95,83.95,82.34,83.13,976166
2003-04-15,83.32,83.92,83.32,83.92,614887
2003-04-16,83.05,84.56,83.05,84.35,7086473
2003-04-17,84.72,85.01,84.11,84.61,337939
2003-04-18,85.77,87.15,85.52,87.15,6098419
2003-04-21,87.21,87.26,86.11,86.11,2465022
2003-04-22,86.87,87.14,85.99,86.85,4376207
2003-04-23,86.59,87.56,86.43,86.61,77356
2003-04-24,86.65,87.32,86.65,87.01,1255
2003-04-25,85.94,85.94,85.54,85.84,897337
2003-04-28,85.78,85.78,84.54,84.54,217372
2003-04-29,84.56,85.74,84.56,85.38,788939
2003-04-30,85.45,88.11,85.45,88.11,2766908
2003-05-01,87.20,88.83,85.55,88.83,1917494
2003-05-02,89.08,91.59,89.08,91.59,1012002
2003-05-05,93.94,94.64,93.63,94.63,1756917
2003-05-06,95.12,95.12,94.05,94.55,233759
2003-05-07,95.54,97.28,95.54,96.61,86273
2003-05-08,95.59,97.32,95.59,97.32,5216543
2003-05-09,95.56,95.56,93.77,93.77,9968738
2003-05-12,93.71,93.76,91.90,91.90,61415
2003-05-13,93.07,94.37,92.58,92.79,835283
2003-05-14,93.85,94.37,93.24,94.37,2101108
2003-05-15,93.66,96.78,93.66,96.78,374457
2003-05-16,97.57,99.14,97.42,99.14,114649
2003-05-19,100.05,100.43,98.04,98.04,944687
2003-05-20,98.98,99.76,98.77,98.77,247047
2003-05-21,98.25,98.43,95.82,95.82,599028
2003-05-22,96.19,97.21,95.45,97.21,62179
2003-05-23,97.38,97.38,96.57,96.57,713285
2003-05-26,97.37,97.37,94.89,94.89,2310574
2003-05-27,95.14,97.15,95.14,97.15,157812
2003-05-28,95.61,96.17,94.31,94.43,196485
2003-05-29,93.48,94.33,93.48,93.84,1115115
2003-05-30,93.51,94.18,93.26,93.75,1168099
2003-06-02,92.91,92.91,91.17,91.17,1475495
2003-06-03,89.57,91.10,89.57,91.10,69604
2003-06-04,89.45,90.71,89.45,90.61,217610
2003-06-05,89.76,90.96,89.67,90.38,190379
2003-06-06,89.73,90.79,89.73,90.72,948640
2003-06-09,89.64,91.03,89.64,90.25,24820075
2003-06-10,90.37,90.37,87.77,87.77,730791
2003-06-11,86.72,87.49,86.72,87.20,589547
2003-06-12,87.67,87.67,87.06,87.50,139471
2003-06-13,87.13,87.13,84.91,85.76,1529779
2003-06-16,85.37,86.17,84.92,86.17,3906831
2003-06-17,85.30,85.30,83.59,84.72,86458
2003-06-18,83.86,85.66,83.86,84.89,2179123
2003-06-19,84.59,85.67,84.59,85.67,604081
2003-06-20,85.31,86.06,85.13,86.06,189759
2003-06-23,86.25,86.25,85.31,85.32,971075
2003-06-24,84.18,85.63,84.18,85.30,7133695
2003-06-25,85.36,85.36,82.70,82.70,161336
2003-06-26,82.30,82.30,80.11,80.11,1301393
2003-06-27,80.75,80.75,77.08,77.08,2206896
2003-06-30,77.08,77.08,74.55,74.97,197481
2003-07-01,75.68,76.55,75.68,76.53,230027
2003-07-02,77.24,78.64,77.24,78.57,9360238
2003-07-03,78.84,78.84,77.55,77.55,923087
2003-07-04,75.60,75.60,74.95,75.54,2422783
2003-07-07,75.99,78.02,75.36,78.02,61363
2003-07-08,78.22,78.22,77.29,77.57,225187
2003-07-09,78.10,78.10,77.10,77.10,1090235
2003-07-10,77.37,77.37,76.64,76.77,828752
2003-07-11,76.83,78.37,76.53,76.74,3176401
2003-07-14,76.40,76.40,75.44,75.83,16315119
2003-07-15,75.94,76.69,75.55,76.69,1047551
2003-07-16,77.42,79.05,77.42,79.05,81614
2003-07-17,79.02,79.74,78.13,79.74,1321133
2003-07-18,79.96,80.37,79.61,79.83,37126
2003-07-21,80.76,82.09,80.76,82.09,1965339
2003-07-22,81.61,82.48,81.61,82.37,265378
2003-07-23,81.37,83.19,81.08,83.19,393744
2003-07-24,83.66,84.48,82.94,84.48,361121
2003-07-25,82.99,84.42,82.86,83.45,1895640
2003-07-28,85.42,85.42,84.43,84.52,573371
2003-07-29,83.30,84.42,83.30,84.42,1530789
2003-07-30,82.76,83.32,82.29,82.29,81971895
2003-07-31,82.37,82.37,80.72,80.72,49445
2003-08-01,80.54,83.56,80.54,83.56,544085
2003-08-04,83.03,83.03,81.77,82.28,1353305
2003-08-05,83.12,83.12,82.86,82.86,10443236
2003-08-06,81.52,82.38,81.19,82.38,822002
2003-08-07,83.50,84.25,83.30,83.75,1012476
2003-08-08,83.74,85.60,83.74,85.17,2507037
2003-08-11,85.02,85.21,84.41,84.92,3574934
2003-08-12,85.46,90.17,85.46,90.17,8500537
2003-08-13,90.28,90.54,90.03,90.03,911901
2003-08-14,91.01,91.01,88.82,89.05,9786759
2003-08-15,89.39,91.09,89.39,91.09,272182
2003-08-18,92.05,92.05,89.99,90.76,55020
2003-08-19,91.02,91.02,89.74,90.10,1434869
2003-08-20,89.72,89.72,88.72,88.99,342435
2003-08-21,89.27,89.59,88.46,88.46,268070
2003-08-22,88.29,88.67,86.23,86.23,1256255
2003-08-25,87.12,87.86,86.91,87.84,2570327
2003-08-26,86.85,86.96,85.79,86.35,216606
2003-08-27,87.09,87.11,85.06,85.06,598256
2003-08-28,84.85,86.77,84.85,86.77,33658
2003-08-29,85.41,85.41,84.53,84.76,2046922
2003-09-01,86.47,88.69,86.47,88.69,378993
2003-09-02,89.98,89.98,86.78,86.78,14735
2003-09-03,87.16,87.24,87.08,87.09,1083288
2003-09-04,86.53,86.76,85.66,85.66,2069229
2003-09-05,86.34,86.34,84.22,84.58,610318
2003-09-08,84.26,85.30,84.25,84.25,41772
2003-09-09,84.42,86.58,84.42,85.82,5681457
2003-09-10,86.49,86.49,84.98,84.98,1574694
2003-09-11,85.26,85.80,85.26,85.33,695519
2003-09-12,85.65,86.15,84.74,84.74,75302
2003-09-15,84.77,84.77,83.26,83.26,252944
2003-09-16,83.20,83.20,81.15,81.51,548615
2003-09-17,83.08,84.32,83.08,84.32,798921
2003-09-18,84.84,84.84,83.55,83.55,186279
2003-09-19,83.69,83.87,82.64,82.64,1353960
2003-09-22,83.48,83.76,83.24,83.35,234362
2003-09-23,83.26,83.91,83.26,83.91,433300
2003-09-24,84.42,84.42,83.94,83.94,1005690
2003-09-25,85.25,85.25,84.66,84.79,1988
2003-09-26,84.84,85.21,84.75,85.21,1105169
2003-09-29,85.96,85.96,85.16,85.43,1805474
2003-09-30,86.81,86.81,85.79,85.95,19688
2003-10-01,84.73,86.64,84.73,86.52,2349291975
2003-10-02,85.75,85.75,85.32,85.32,5985552
2003-10-03,86.50,86.50,84.50,84.50,458802
2003-10-06,82.94,83.79,81.82,81.82,2336847
2003-10-07,82.11,84.27,82.11,84.27,335133
2003-10-08,85.03,86.31,83.89,86.31,1266077
2003-10-09,85.37,86.19,84.91,86.19,485353
2003-10-10,85.83,87.16,85.83,86.89,3192414
2003-10-13,86.66,86.66,84.63,84.63,307975
2003-10-14,84.18,84.18,83.16,83.16,2806947
2003-10-15,83.35,83.35,82.28,82.52,1678488
2003-10-16,82.20,84.17,82.20,83.19,1440452
2003-10-17,83.67,84.18,83.12,83.76,763952
2003-10-20,85.23,86.57,85.23,85.54,38803
2003-10-21,85.63,86.34,84.98,86.34,71012
2003-10-22,86.81,86.81,85.83,86.25,27676047
2003-10-23,86.82,88.91,86.82,88.91,1958623
2003-10-24,88.23,88.80,87.92,88.80,53635
2003-10-27,89.03,89.03,87.27,87.50,226123
2003-10-28,88.11,90.98,88.11,90.98,472254
2003-10-29,92.61,94.50,92.61,94.50,4153495
2003-10-30,95.71,95.71,91.97,91.97,833331
2003-10-31,90.57,92.29,90.57,91.67,11519
2003-11-03,91.55,92.15,91.34,91.40,204433
2003-11-04,91.87,91.87,90.59,90.78,3030124
2003-11-05,90.53,91.13,90.13,90.13,9988830
2003-11-06,90.79,90.79,87.46,88.77,248205
2003-11-07,89.92,91.93,89.92,91.93,15864472
2003-11-10,91.75,91.85,89.47,89.47,398131
2003-11-11,87.87,87.87,84.97,84.97,84417
2003-11-12,84.66,88.08,84.66,88.08,1626063
2003-11-13,87.20,87.30,86.14,86.14,868213
2003-11-14,86.36,88.39,86.36,87.15,902794
2003-11-17,85.26,85.51,83.94,83.94,1245617
2003-11-18,82.91,82.91,81.91,81.91,377365
2003-11-19,82.78,82.78,82.50,82.51,232272
2003-11-20,82.35,83.90,82.27,82.27,1804890
2003-11-21,82.55,83.28,82.36,83.28,2896359
2003-11-24,83.84,83.84,82.03,83.15,1245091
2003-11-25,82.41,82.76,81.56,81.56,801004
2003-11-26,81.86,82.23,81.86,82.23,745790
2003-11-27,82.47,82.47,80.52,80.52,2613159
2003-11-28,81.49,81.49,79.92,81.05,276164
2003-12-01,81.93,82.90,81.93,82.58,1790462
2003-12-02,81.69,83.39,81.69,82.85,355248
2003-12-03,83.93,83.93,81.30,81.30,328568
2003-12-04,80.96,80.96,80.16,80.96,1334452
2003-12-05,81.16,81.35,80.53,80.53,28191
2003-12-08,80.62,81.61,80.62,81.61,8089619
2003-12-09,81.78,82.29,81.12,81.12,453646
2003-12-10,81.29,81.35,80.93,81.35,704516
2003-12-11,82.60,83.61,81.53,81.53,168323
2003-12-12,80.44,82.09,80.44,81.36,405746
2003-12-15,81.23,81.33,80.86,81.14,1735758
2003-12-16,81.44,81.83,80.98,80.98,3379405
2003-12-17,80.53,80.91,80.14,80.14,115663
2003-12-18,78.97,81.92,78.97,81.92,3314565
2003-12-19,82.51,83.27,82.51,83.27,123767
2003-12-22,84.22,84.22,82.53,83.43,236810
2003-12-23,83.06,85.12,83.06,85.12,2190778
2003-12-24,85.68,87.43,85.67,87.43,415165
2003-12-25,86.40,88.10,86.40,87.63,697078
2003-12-26,88.08,88.08,86.04,86.04,134137
2003-12-29,86.10,86.71,86.10,86.70,1184713
2003-12-30,85.11,85.78,85.03,85.03,358331
2003-12-31,86.58,86.81,84.37,84.37,1342193
2004-01-01,84.67,84.73,84.43,84.59,12829
2004-01-02,83.76,84.66,83.75,83.98,170111
2004-01-05,83.98,83.98,82.43,82.89,41942
2004-01-06,83.90,84.11,82.27,82.27,3819572
2004-01-07,83.50,83.50,81.56,81.56,669317
2004-01-08,81.68,82.50,81.00,81.00,147410
2004-01-09,81.13,81.13,80.12,80.40,33294672
2004-01-12,80.85,83.05,80.85,82.72,461876
2004-01-13,82.20,82.20,81.23,81.23,234303
2004-01-14,81.39,82.03,81.11,82.03,1082038
2004-01-15,82.99,83.37,82.99,83.37,1056224
2004-01-16,81.94,82.47,81.94,82.21,1268035
2004-01-19,80.98,80.98,78.99,79.31,415146
2004-01-20,78.15,78.15,77.04,77.04,562359
2004-01-21,77.93,79.71,77.93,78.58,297067
2004-01-22,78.97,78.97,75.56,75.56,1295037
2004-01-23,75.68,76.59,74.91,76.59,1720592
2004-01-26,77.56,77.77,74.61,74.61,1543622
2004-01-27,73.09,73.49,72.77,72.77,241989
2004-01-28,72.84,73.28,72.72,72.72,533314
2004-01-29,72.37,72.37,69.86,70.11,252994
2004-01-30,70.66,71.66,70.66,70.82,287096
2004-02-02,69.69,70.25,69.69,70.25,89857
2004-02-03,69.84,70.07,69.50,69.74,408721
2004-02-04,69.28,69.45,68.17,68.17,678696
2004-02-05,68.14,68.14,66.76,66.86,492239
2004-02-06,67.62,67.62,66.82,66.82,178384
2004-02-09,67.24,67.71,67.19,67.19,5161266
2004-02-10,66.84,67.37,66.84,67.37,282011
2004-02-11,68.72,68.98,68.00,68.85,40541
2004-02-12,68.31,71.38,68.31,71.38,308309
2004-02-13,71.91,72.06,71.81,71.89,71682
2004-02-16,72.00,72.24,71.31,71.31,610401
2004-02-17,72.44,72.99,71.54,71.54,1346233
2004-02-18,71.46,72.38,71.46,72.27,1136943
2004-02-19,71.43,72.26,71.43,71.81,233068
2004-02-20,70.75,72.30,70.75,72.30,3379499
2004-02-23,73.03,73.03,71.75,72.84,661012
2004-02-24,72.39,73.61,72.39,73.61,105771
2004-02-25,73.82,73.82,73.42,73.52,2708152
2004-02-26,72.27,73.52,72.27,73.52,46496
2004-02-27,74.55,75.23,74.55,74.92,242598
2004-03-01,75.74,76.08,75.29,76.08,158708
2004-03-02,76.58,76.58,73.88,73.88,185521
2004-03-03,74.36,74.36,73.66,73.66,508600
2004-03-04,73.16,73.19,72.26,72.51,761916
2004-03-05,70.66,72.11,70.15,72.11,175050
2004-03-08,71.15,71.15,69.74,69.74,659659
2004-03-09,70.65,71.73,70.65,71.70,168263
2004-03-10,72.34,72.34,71.10,71.10,17994921
2004-03-11,70.75,71.46,70.57,71.46,2862
2004-03-12,71.22,71.47,71.00,71.45,1632497
2004-03-15,71.83,71.93,71.59,71.59,505791
2004-03-16,71.62,73.81,71.62,73.81,3912444
2004-03-17,75.40,75.40,74.84,74.84,1978239
2004-03-18,75.32,76.90,75.32,76.90,418339
2004-03-19,76.86,77.03,75.41,77.03,373412
2004-03-22,77.47,77.99,77.01,77.01,642285
2004-03-23,77.66,78.96,77.66,78.87,829986
2004-03-24,78.65,78.95,77.10,78.00,615174
2004-03-25,79.20,79.20,77.90,78.15,405692
2004-03-26,77.67,77.67,76.27,76.79,992943
2004-03-29,77.30,77.30,74.91,74.91,398358
2004-03-30,74.87,74.87,73.69,73.69,100420
2004-03-31,73.31,73.96,73.31,73.96,319038
2004-04-01,74.26,74.71,73.00,73.85,483874
2004-04-02,72.67,73.19,71.43,71.43,5357890
2004-04-05,70.65,71.18,69.48,69.48,5609149
2004-04-06,70.10,70.10,69.65,69.77,6344973
2004-04-07,68.06,69.36,67.73,69.36,500494
2004-04-08,69.95,70.62,69.95,70.15,500214
2004-04-09,70.71,70.71,69.19,69.75,605853
2004-04-12,70.69,71.24,70.10,71.24,232356
2004-04-13,71.40,71.40,70.78,71.09,1173410
2004-04-14,72.21,72.21,70.87,70.87,2745381
2004-04-15,70.85,71.54,70.31,71.54,26198
2004-04-16,71.99,72.71,71.92,72.71,305137
2004-04-19,72.55,72.96,72.13,72.13,1297058
2004-04-20,73.09,77.15,73.09,77.15,257834
2004-04-21,76.93,77.62,76.93,77.62,1142259
2004-04-22,78.36,79.95,78.36,79.95,152489
2004-04-23,81.20,81.20,80.13,80.13,3757247
2004-04-26,80.70,80.72,80.35,80.35,317794
2004-04-27,79.19,79.77,79.06,79.58,2939027
2004-04-28,78.08,78.26,77.25,77.38,2250935
2004-04-29,78.69,79.68,78.45,78.45,1165636
2004-04-30,76.80,78.49,76.58,78.49,234535
2004-05-03,79.43,80.57,79.43,80.57,376559
2004-05-04,79.78,79.78,77.99,78.36,1038440
2004-05-05,78.05,79.95,78.05,79.95,1035405
2004-05-06,79.94,82.09,79.94,82.09,303381
2004-05-07,81.21,81.21,79.90,79.95,130396
2004-05-10,78.33,79.87,78.33,78.48,18135
2004-05-11,78.91,79.42,78.01,78.01,2247820
2004-05-12,77.56,77.56,75.05,75.96,67524
2004-05-13,77.13,78.45,76.32,77.24,350388
2004-05-14,77.45,77.92,77.33,77.72,781059
2004-05-17,78.96,80.99,78.96,80.19,378336
2004-05-18,80.37,80.99,80.26,80.26,2355468
2004-05-19,79.55,80.20,79.42,79.42,2806741
2004-05-20,79.04,79.04,77.51,77.51,611864
2004-05-21,78.75,79.45,78.75,79.32,217168
2004-05-24,78.78,78.78,77.44,77.96,478195
2004-05-25,77.04,77.65,76.81,76.81,7272024
2004-05-26,78.19,79.05,78.19,78.41,230386
2004-05-27,78.20,78.49,77.89,77.89,920984
2004-05-28,77.68,78.31,77.59,78.31,2841874
2004-05-31,78.93,79.60,78.93,79.25,53454
2004-06-01,78.06,78.98,78.06,78.98,124840218
2004-06-02,79.11,79.91,79.11,79.31,11326
2004-06-03,79.64,79.64,77.93,78.34,1492456
2004-06-04,78.31,79.99,78.31,79.18,1405270
2004-06-07,79.52,79.52,78.79,78.79,1013402
2004-06-08,79.40,80.41,79.40,80.37,6378183
2004-06-09,79.80,79.80,79.26,79.26,74326
2004-06-10,79.27,81.15,79.27,81.10,6863271
2004-06-11,81.39,82.36,81.39,82.36,1320007
2004-06-14,83.33,84.54,83.33,84.31,2349211
2004-06-15,84.74,84.85,83.81,83.81,4711293
2004-06-16,84.83,84.91,84.37,84.69,120182
2004-06-17,85.55,87.60,85.55,87.60,1966600
2004-06-18,86.95,86.95,85.33,85.33,2487776
2004-06-21,85.15,86.59,85.15,86.22,672546
2004-06-22,86.86,87.02,86.50,86.50,44888
2004-06-23,85.25,87.87,85.25,87.87,529133
2004-06-24,87.58,87.60,85.87,87.60,855512
2004-06-25,88.91,88.91,87.50,88.00,162319
2004-06-28,88.80,89.54,88.50,89.22,91571
2004-06-29,88.46,90.25,88.46,90.25,2227947
2004-06-30,90.49,92.72,90.49,92.72,78439
2004-07-01,92.20,92.20,90.90,90.90,17157
2004-07-02,90.47,90.47,88.41,89.11,571010
2004-07-05,90.14,91.76,89.85,91.76,420125
2004-07-06,91.68,92.43,91.55,92.43,1369753
2004-07-07,92.12,92.12,89.36,89.36,352852
2004-07-08,90.33,93.70,90.33,93.70,504360
2004-07-09,93.44,93.44,90.99,90.99,2391007
2004-07-12,90.70,90.81,89.36,89.36,503963
2004-07-13,90.26,90.26,88.54,88.54,691319
2004-07-14,86.90,90.05,86.90,90.05,2200285
2004-07-15,89.18,91.59,89.18,90.27,4262005
2004-07-16,88.24,90.09,88.24,90.09,63063
2004-07-19,89.44,90.11,88.74,90.11,359420
2004-07-20,89.74,90.10,89.13,89.13,116462
2004-07-21,89.18,89.18,87.42,87.42,872506
2004-07-22,86.82,86.82,83.79,83.79,120625
2004-07-23,83.73,83.73,82.81,82.81,334982
2004-07-26,84.28,84.64,83.44,84.64,2540610
2004-07-27,84.80,87.91,84.80,87.08,91159
2004-07-28,86.40,88.28,86.40,87.45,585720
2004-07-29,87.45,89.21,87.19,88.91,1545799
2004-07-30,88.35,88.58,87.60,87.60,514402
2004-08-02,88.36,89.18,87.47,89.18,1178653
2004-08-03,89.71,89.77,87.60,87.60,556031
2004-08-04,86.94,86.94,85.68,85.68,9812402
2004-08-05,86.15,86.15,84.37,84.37,711647
2004-08-06,84.54,84.54,82.68,83.67,1154961
2004-08-09,82.46,83.98,82.46,83.98,169414
2004-08-10,82.84,85.72,82.84,85.58,72419
2004-08-11,86.39,87.04,86.13,86.65,1094185
2004-08-12,85.64,85.64,84.32,84.39,138987
2004-08-13,86.08,87.52,86.08,87.52,165030
2004-08-16,87.18,87.68,86.72,87.68,2068942
2004-08-17,86.61,87.95,86.17,87.95,11557
2004-08-18,88.01,91.02,87.77,91.02,306229
2004-08-19,90.89,90.89,88.99,88.99,321176
2004-08-20,89.01,89.18,87.73,87.73,241575
2004-08-23,87.74,87.74,86.13,86.13,498608
2004-08-24,87.11,87.11,84.60,85.33,409169
2004-08-25,84.71,85.96,84.61,85.96,262318
2004-08-26,87.77,87.77,85.44,85.44,24880
2004-08-27,87.84,89.72,87.84,89.23,2281113
2004-08-30,88.90,88.90,86.53,86.53,480339
2004-08-31,87.38,89.16,87.36,87.36,1076568
2004-09-01,86.71,86.71,84.04,84.04,3465445
2004-09-02,84.42,84.86,83.68,84.86,1088464
2004-09-03,83.11,85.71,83.11,85.71,318531
2004-09-06,85.43,85.52,84.58,85.52,183762
2004-09-07,84.46,87.75,84.46,86.66,521870
2004-09-08,86.61,87.46,86.61,87.46,180992
2004-09-09,88.20,89.79,88.20,89.79,1589374
2004-09-10,90.35,90.35,88.41,88.41,82361
2004-09-13,88.27,88.27,87.14,87.14,232548
2004-09-14,88.45,89.21,88.44,88.44,41384
2004-09-15,89.82,91.33,89.82,90.77,13926
2004-09-16,92.50,93.18,91.57,91.57,651280
2004-09-17,92.94,93.71,92.82,92.82,930547
2004-09-20,92.48,93.73,91.76,93.73,4680665
2004-09-21,93.86,93.86,91.31,91.31,140706
2004-09-22,91.26,92.92,91.26,92.50,112537
2004-09-23,93.30,94.07,93.24,93.52,574373
2004-09-24,95.88,96.09,93.58,93.58,452414
2004-09-27,94.71,95.33,94.71,95.33,3158101
2004-09-28,96.23,96.53,95.30,96.53,1258985
2004-09-29,97.13,97.13,96.54,96.81,795911
2004-09-30,96.38,96.42,93.74,93.74,143475
2004-10-01,93.54,93.67,93.02,93.62,208474
2004-10-04,92.91,92.91,90.67,90.67,692779
2004-10-05,90.00,90.00,86.98,86.98,274373
2004-10-06,86.97,87.20,85.31,85.31,193618
2004-10-07,84.23,84.23,83.39,83.81,739277
2004-10-08,84.67,85.22,84.44,84.44,792653
2004-10-11,83.97,84.45,83.36,84.17,371341
2004-10-12,84.44,86.31,84.44,86.27,289012
2004-10-13,85.06,87.14,85.06,85.50,3396302
2004-10-14,86.59,87.28,86.59,86.87,134355
2004-10-15,88.34,90.01,88.34,90.01,311378
2004-10-18,89.04,90.32,89.04,90.32,504836
2004-10-19,90.78,91.65,90.78,91.45,377881
2004-10-20,90.15,90.15,89.38,89.38,32607
2004-10-21,89.54,89.54,85.71,85.71,609432
2004-10-22,85.81,88.77,85.81,88.24,704175
2004-10-25,87.22,88.64,87.22,87.82,1706793
2004-10-26,88.05,88.52,87.06,88.48,589602
2004-10-27,89.43,90.17,89.35,90.17,98988
2004-10-28,91.77,92.38,91.41,92.38,353562
2004-10-29,92.00,93.08,92.00,93.08,1380030
2004-11-01,92.44,92.78,92.39,92.39,67962
2004-11-02,92.39,94.61,92.39,94.61,187360
2004-11-03,94.29,94.38,93.91,94.38,295625
2004-11-04,95.17,96.76,94.85,96.28,407444
2004-11-05,96.34,96.34,95.32,95.60,685243
2004-11-08,94.75,96.09,94.54,94.54,806268
2004-11-09,96.32,98.55,96.32,98.55,427067
2004-11-10,97.28,98.53,97.28,98.53,74329
2004-11-11,97.77,98.26,97.26,98.26,345728
2004-11-12,98.30,99.70,98.30,99.16,4541740
2004-11-15,98.09,99.45,98.09,99.45,2115198
2004-11-16,99.89,101.60,99.29,101.60,87840
2004-11-17,103.44,103.44,102.12,102.21,532835
2004-11-18,102.54,102.54,99.86,99.91,1185516
2004-11-19,100.92,102.72,100.92,102.26,527444
2004-11-22,102.65,102.65,101.95,101.99,1774250
2004-11-23,101.89,104.50,101.89,103.45,2579662
2004-11-24,103.40,106.35,103.40,106.35,152098
2004-11-25,105.58,108.13,105.58,108.13,8267
2004-11-26,107.68,109.65,107.40,107.40,6452579
2004-11-29,107.90,107.90,105.57,105.57,212853
2004-11-30,105.08,105.08,103.86,105.04,411654
2004-12-01,103.53,104.38,102.19,103.85,4881620
2004-12-02,103.96,104.64,103.27,104.64,3079901
2004-12-03,105.19,105.53,103.89,105.53,51455
2004-12-06,104.29,106.88,104.29,106.47,213939
2004-12-07,106.26,107.59,106.26,106.72,168362
2004-12-08,107.66,107.66,106.57,106.75,440959
2004-12-09,105.62,105.62,104.10,104.10,8869020
2004-12-10,105.73,105.73,104.67,104.99,1584034
2004-12-13,105.23,106.13,103.79,103.79,213608
2004-12-14,102.72,103.12,102.34,103.12,3251109
2004-12-15,101.88,101.88,100.12,100.12,1928234
2004-12-16,99.54,100.07,98.46,100.07,134072
2004-12-17,99.73,100.81,99.22,100.81,1793484
2004-12-20,100.58,100.75,100.46,100.71,271763
2004-12-21,99.74,100.80,97.24,97.24,383922
2004-12-22,97.06,99.24,97.06,98.34,152924
2004-12-23,100.22,103.19,100.22,103.19,4735771
2004-12-24,102.66,102.66,101.49,101.94,73418
2004-12-27,102.24,103.94,102.24,103.94,879521
2004-12-28,102.23,102.76,101.20,102.76,567991
2004-12-29,102.30,102.30,101.04,101.17,2714311
2004-12-30,99.89,100.01,99.42,100.01,1074571
2004-12-31,99.18,99.70,98.11,98.11,451630
2005-01-03,98.46,99.92,97.86,98.50,953577
2005-01-04,97.83,99.40,97.83,99.40,590808
2005-01-05,99.20,101.53,99.20,100.01,1108708
2005-01-06,100.31,101.18,99.54,100.83,555525
2005-01-07,101.16,101.62,99.97,99.97,362211
2005-01-10,100.19,100.19,97.07,97.07,30992
2005-01-11,97.79,97.96,97.69,97.96,503384
